800 1000
41 704 864 
41 704 896 
41 704 928 
41 736 864 
41 736 896 
41 736 928 
41 672 960 
41 672 992 
41 704 960 
41 704 992 
41 736 960 
41 736 992 
41 768 384 
41 768 448 
41 768 416 
41 768 480 
41 768 512 
41 768 544 
41 768 576 
41 768 608 
41 768 640 
41 768 672 
41 768 704 
41 768 736 
41 768 768 
41 768 800 
41 768 832 
41 768 864 
41 768 896 
41 768 928 
41 768 960 
41 768 992 
41 320 352 
41 288 352 
41 288 320 
41 288 256 
41 288 288 
41 288 224 
41 288 192 
41 288 160 
41 288 128 
41 288 96 
41 288 64 
41 288 32 
41 288 0 
41 512 0 
41 512 32 
41 512 64 
41 544 0 
41 544 32 
41 544 64 
41 576 0 
41 576 32 
41 576 64 
41 512 96 
41 512 128 
41 512 160 
41 544 96 
41 544 128 
41 544 160 
41 576 96 
41 576 128 
41 576 160 
41 608 0 
41 608 32 
41 608 64 
41 640 0 
41 640 32 
41 640 64 
41 672 0 
41 672 32 
41 672 64 
41 608 96 
41 608 128 
41 608 160 
41 640 96 
41 640 128 
41 640 160 
41 672 96 
41 672 128 
41 672 160 
41 704 0 
41 704 32 
41 704 64 
41 736 0 
41 736 32 
41 736 64 
41 768 0 
41 768 32 
41 768 64 
41 704 96 
41 704 128 
41 704 160 
41 736 96 
41 736 128 
41 736 160 
41 768 96 
41 768 128 
41 768 160 
48 64 96 
48 64 96 
88 32 512 
88 32 544 
88 32 576 
88 32 608 
88 0 640 
88 32 640 
88 32 672 
88 32 704 
88 32 736 
88 32 768 
88 32 800 
88 32 832 
88 32 864 
88 32 896 
88 32 928 
88 32 960 
86 32 992 
86 64 992 
86 96 992 
86 128 992 
86 160 992 
86 192 992 
86 224 992 
86 256 992 
86 288 992 
86 320 992 
86 352 992 
86 384 992 
86 416 992 
86 448 992 
86 480 992 
86 512 992 
86 544 992 
87 544 960 
87 544 928 
87 544 896 
87 544 864 
87 544 832 
87 544 736 
87 544 704 
87 544 672 
87 544 640 
87 544 608 
87 544 576 
87 544 544 
87 544 512 
86 32 512 
86 64 512 
86 96 512 
86 128 512 
86 160 512 
86 192 512 
86 224 512 
86 256 512 
86 288 512 
86 320 512 
86 352 512 
86 384 512 
86 416 512 
86 448 512 
86 480 512 
86 512 512 
86 544 512 
