800 1000
0 0
101 448 192 
101 448 224 
101 448 256 
101 448 288 
101 448 320 
101 480 0 
101 480 32 
101 480 64 
101 480 96 
101 480 128 
101 480 160 
101 480 192 
101 480 224 
101 480 256 
101 480 288 
101 480 320 
101 512 0 
101 512 32 
101 512 64 
101 512 96 
101 512 128 
101 512 160 
101 512 192 
101 512 224 
101 512 256 
101 512 288 
101 512 320 
101 544 0 
101 544 32 
101 544 64 
101 544 96 
101 544 128 
101 544 160 
101 544 192 
101 544 224 
101 544 256 
101 544 288 
101 544 320 
101 576 0 
101 576 32 
101 576 64 
101 576 96 
101 576 128 
101 576 160 
101 576 192 
101 576 224 
101 576 256 
101 576 288 
101 576 320 
101 608 0 
101 608 32 
101 608 64 
101 608 96 
101 608 128 
101 608 160 
101 608 192 
101 608 224 
101 608 256 
101 608 288 
101 608 320 
101 640 0 
101 640 32 
101 640 64 
101 640 96 
101 640 128 
101 640 160 
101 640 192 
101 640 224 
101 640 256 
101 640 288 
101 640 320 
101 672 0 
101 672 32 
101 672 64 
101 672 96 
101 672 128 
101 672 160 
101 672 192 
101 672 224 
101 672 256 
101 672 288 
101 672 320 
101 0 352 
101 0 384 
101 0 416 
101 32 352 
101 32 384 
101 32 416 
101 64 352 
101 64 384 
101 64 416 
101 96 352 
101 96 384 
101 96 416 
101 128 352 
101 128 384 
101 128 416 
101 160 352 
101 160 384 
101 160 416 
101 192 352 
101 192 384 
101 192 416 
101 224 352 
101 224 384 
101 224 416 
101 256 352 
101 256 384 
101 256 416 
101 288 352 
101 288 384 
101 288 416 
101 320 352 
101 320 384 
101 320 416 
101 352 352 
101 352 384 
101 352 416 
101 384 352 
101 384 384 
101 384 416 
101 416 352 
101 416 384 
101 416 416 
101 448 352 
101 448 384 
101 448 416 
101 480 352 
101 480 384 
101 480 416 
101 512 352 
101 512 384 
101 512 416 
101 544 352 
101 544 384 
101 544 416 
101 576 352 
101 576 384 
101 576 416 
101 608 352 
101 608 384 
101 608 416 
101 640 352 
101 640 384 
101 640 416 
101 704 0 
101 704 32 
101 704 64 
101 736 0 
101 736 32 
101 736 64 
101 768 0 
101 768 32 
101 768 64 
101 704 96 
101 704 128 
101 704 160 
101 736 96 
101 736 128 
101 736 160 
101 768 96 
101 768 128 
101 768 160 
101 704 192 
101 704 224 
101 704 256 
101 736 192 
101 736 224 
101 736 256 
101 768 192 
101 768 224 
101 768 256 
101 704 288 
101 704 320 
101 704 352 
101 736 288 
101 736 320 
101 736 352 
101 768 288 
101 768 320 
101 768 352 
101 672 352 
101 672 384 
101 704 384 
101 736 384 
101 768 384 
101 768 416 
101 736 416 
101 704 416 
101 672 416 
100 288 352 
96 160 448 
96 160 480 
96 160 512 
96 160 544 
96 160 576 
96 160 608 
96 160 672 
96 160 640 
96 160 704 
96 160 736 
96 160 768 
96 160 832 
96 160 800 
96 160 864 
96 160 896 
96 160 928 
96 160 960 
96 160 992 
95 608 448 
95 608 480 
95 608 512 
95 608 544 
95 608 576 
95 608 608 
95 608 640 
95 608 672 
95 608 704 
95 608 736 
95 608 768 
95 608 800 
95 608 832 
95 608 864 
95 608 896 
95 608 928 
95 608 960 
95 608 992 
97 640 448 
97 640 480 
97 640 512 
97 640 544 
97 640 576 
97 672 448 
97 672 480 
97 672 512 
97 672 544 
97 672 576 
97 704 448 
97 704 480 
97 704 512 
97 704 544 
97 704 576 
97 736 448 
97 736 480 
97 736 512 
97 736 544 
97 736 576 
97 768 448 
97 768 480 
97 768 512 
97 768 544 
97 768 576 
97 640 608 
97 640 640 
97 640 672 
97 640 704 
97 640 736 
97 672 608 
97 672 640 
97 672 672 
97 672 704 
97 672 736 
97 704 608 
97 704 640 
97 704 672 
97 704 704 
97 704 736 
97 736 608 
97 736 640 
97 736 672 
97 736 704 
97 736 736 
97 768 608 
97 768 640 
97 768 672 
97 768 704 
97 768 736 
97 640 768 
97 640 800 
97 640 832 
97 640 864 
97 640 896 
97 672 768 
97 672 800 
97 672 832 
97 672 864 
97 672 896 
97 704 768 
97 704 800 
97 704 832 
97 704 864 
97 704 896 
97 736 768 
97 736 800 
97 736 832 
97 736 864 
97 736 896 
97 768 768 
97 768 800 
97 768 832 
97 768 864 
97 768 896 
97 192 864 
97 192 896 
97 192 928 
97 192 960 
97 192 992 
97 224 864 
97 224 896 
97 224 928 
97 224 960 
97 224 992 
97 256 864 
97 256 896 
97 256 928 
97 256 960 
97 256 992 
97 288 864 
97 288 896 
97 288 928 
97 288 960 
97 288 992 
97 320 864 
97 320 896 
97 320 928 
97 320 960 
97 320 992 
97 352 864 
97 352 896 
97 352 928 
97 352 960 
97 352 992 
97 384 864 
97 384 896 
97 384 928 
97 384 960 
97 384 992 
97 416 864 
97 416 896 
97 416 928 
97 416 960 
97 416 992 
97 448 864 
97 448 896 
97 448 928 
97 448 960 
97 448 992 
97 480 864 
97 480 896 
97 480 928 
97 480 960 
97 480 992 
97 0 448 
97 0 480 
97 0 512 
97 0 544 
97 0 576 
97 32 448 
97 32 480 
97 32 512 
97 32 544 
97 32 576 
97 64 448 
97 64 480 
97 64 512 
97 64 544 
97 64 576 
97 96 448 
97 96 480 
97 96 512 
97 96 544 
97 96 576 
97 128 448 
97 128 480 
97 128 512 
97 128 544 
97 128 576 
97 0 608 
97 0 640 
97 0 672 
97 0 704 
97 0 736 
97 32 608 
97 32 640 
97 32 672 
97 32 704 
97 32 736 
97 64 608 
97 64 640 
97 64 672 
97 64 704 
97 64 736 
97 96 608 
97 96 640 
97 96 672 
97 96 704 
97 96 736 
97 128 608 
97 128 640 
97 128 672 
97 128 704 
97 128 736 
97 0 768 
97 0 800 
97 0 832 
97 0 864 
97 0 896 
97 32 768 
97 32 800 
97 32 832 
97 32 864 
97 32 896 
97 64 768 
97 64 800 
97 64 832 
97 64 864 
97 64 896 
97 96 768 
97 96 800 
97 96 832 
97 96 864 
97 96 896 
97 128 768 
97 128 800 
97 128 832 
97 128 864 
97 128 896 
97 192 448 
97 192 480 
97 192 512 
97 192 544 
97 192 576 
97 192 608 
97 192 640 
97 192 672 
97 192 704 
97 192 736 
97 192 768 
97 192 800 
97 192 832 
97 224 448 
97 224 480 
97 224 512 
97 224 544 
97 224 576 
97 224 608 
97 224 640 
97 224 672 
97 224 704 
97 224 736 
97 224 768 
97 224 800 
97 224 832 
97 256 448 
97 256 480 
97 256 512 
97 256 544 
97 256 576 
97 256 608 
97 256 640 
97 256 672 
97 256 704 
97 256 736 
97 256 768 
97 256 800 
97 256 832 
97 288 448 
97 288 480 
97 288 512 
97 288 544 
97 288 576 
97 288 608 
97 288 640 
97 288 672 
97 288 704 
97 288 736 
97 288 768 
97 288 800 
97 288 832 
97 320 448 
97 320 480 
97 320 512 
97 320 544 
97 320 576 
97 320 608 
97 320 640 
97 320 672 
97 320 704 
97 320 736 
97 320 768 
97 320 800 
97 320 832 
97 352 448 
97 352 480 
97 352 512 
97 352 544 
97 352 576 
97 352 608 
97 352 640 
97 352 672 
97 352 704 
97 352 736 
97 352 768 
97 352 800 
97 352 832 
97 384 448 
97 384 480 
97 384 512 
97 384 544 
97 384 576 
97 384 608 
97 384 640 
97 384 672 
97 384 704 
97 384 736 
97 384 768 
97 384 800 
97 384 832 
97 416 448 
97 416 480 
97 416 512 
97 416 544 
97 416 576 
97 416 608 
97 416 640 
97 416 672 
97 416 704 
97 416 736 
97 416 768 
97 416 800 
97 416 832 
97 448 448 
97 448 480 
97 448 512 
97 448 544 
97 448 576 
97 448 608 
97 448 640 
97 448 672 
97 448 704 
97 448 736 
97 448 768 
97 448 800 
97 448 832 
97 480 448 
97 480 480 
97 480 512 
97 480 544 
97 480 576 
97 480 608 
97 480 640 
97 480 672 
97 480 704 
97 480 736 
97 480 768 
97 480 800 
97 480 832 
97 512 448 
97 512 480 
97 512 512 
97 512 544 
97 512 576 
97 512 608 
97 512 640 
97 512 672 
97 512 704 
97 512 736 
97 512 768 
97 512 800 
97 512 832 
97 544 448 
97 544 480 
97 544 512 
97 544 544 
97 544 576 
97 544 608 
97 544 640 
97 544 672 
97 544 704 
97 544 736 
97 544 768 
97 544 800 
97 544 832 
97 576 448 
97 576 480 
97 576 512 
97 576 544 
97 576 576 
97 576 608 
97 576 640 
97 576 672 
97 576 704 
97 576 736 
97 576 768 
97 576 800 
97 576 832 
97 512 864 
97 544 864 
97 576 864 
97 576 896 
97 544 896 
97 512 896 
97 512 928 
97 544 928 
97 576 928 
97 576 960 
97 544 960 
97 512 960 
97 512 992 
97 544 992 
97 576 992 
97 640 928 
97 672 928 
97 704 928 
97 736 928 
97 768 928 
97 768 960 
97 768 992 
97 736 992 
97 736 960 
97 704 960 
97 704 992 
97 672 992 
97 672 960 
97 640 960 
97 640 992 
97 128 928 
97 128 960 
97 128 992 
97 96 992 
97 96 960 
97 96 928 
97 64 928 
97 64 960 
97 64 992 
97 32 992 
97 32 960 
97 32 928 
97 0 928 
97 0 960 
97 0 992 
92 0 320 
92 32 448 
92 0 544 
92 64 544 
92 0 672 
92 64 672 
92 96 800 
92 32 768 
92 0 832 
92 64 896 
92 672 448 
92 640 448 
92 768 480 
92 704 576 
92 640 544 
92 640 704 
92 736 736 
92 640 640 
92 640 864 
92 736 864 
92 704 832 
