800 800
0 0
95 640 352 
95 640 384 
95 640 416 
95 640 448 
95 640 480 
95 640 512 
95 640 544 
95 640 576 
95 640 608 
95 640 640 
95 640 672 
95 640 704 
96 64 320 
96 64 352 
96 64 384 
96 64 416 
96 64 448 
96 64 480 
96 64 512 
96 64 544 
96 64 576 
96 64 608 
96 64 640 
96 64 672 
96 64 704 
98 96 736 
98 128 736 
98 160 736 
98 192 736 
98 224 736 
98 256 736 
98 288 736 
98 320 736 
98 352 736 
98 384 736 
98 416 736 
98 448 736 
98 480 736 
98 512 736 
98 544 736 
98 576 736 
98 608 736 
97 480 0 
97 480 32 
97 480 64 
97 512 0 
97 512 32 
97 512 64 
97 544 0 
97 544 32 
97 544 64 
97 480 96 
97 480 128 
97 480 160 
97 512 96 
97 512 128 
97 512 160 
97 544 96 
97 544 128 
97 544 160 
97 480 192 
97 480 224 
97 480 256 
97 512 192 
97 512 224 
97 512 256 
97 544 192 
97 544 224 
97 544 256 
97 576 0 
97 576 32 
97 576 64 
97 608 0 
97 608 32 
97 608 64 
97 640 0 
97 640 32 
97 640 64 
97 672 0 
97 672 32 
97 672 64 
97 704 0 
97 704 32 
97 704 64 
97 736 0 
97 736 32 
97 736 64 
97 576 96 
97 576 128 
97 576 160 
97 608 96 
97 608 128 
97 608 160 
97 640 96 
97 640 128 
97 640 160 
97 672 96 
97 672 128 
97 672 160 
97 704 96 
97 704 128 
97 704 160 
97 736 96 
97 736 128 
97 736 160 
97 576 192 
97 576 224 
97 576 256 
97 608 192 
97 608 224 
97 608 256 
97 640 192 
97 640 224 
97 640 256 
97 672 192 
97 672 224 
97 672 256 
97 704 192 
97 704 224 
97 704 256 
97 736 192 
97 736 224 
97 736 256 
97 672 288 
97 672 320 
97 672 352 
97 704 288 
97 704 320 
97 704 352 
97 736 288 
97 736 320 
97 736 352 
97 672 384 
97 672 416 
97 672 448 
97 704 384 
97 704 416 
97 704 448 
97 736 384 
97 736 416 
97 736 448 
97 672 480 
97 672 512 
97 672 544 
97 704 480 
97 704 512 
97 704 544 
97 736 480 
97 736 512 
97 736 544 
97 672 576 
97 672 608 
97 672 640 
97 704 576 
97 704 608 
97 704 640 
97 736 576 
97 736 608 
97 736 640 
97 672 672 
97 672 704 
97 672 736 
97 704 672 
97 704 704 
97 704 736 
97 736 672 
97 736 704 
97 736 736 
97 0 0 
97 0 32 
97 0 64 
97 32 0 
97 32 32 
97 32 64 
97 64 0 
97 64 32 
97 64 64 
97 96 0 
97 96 32 
97 96 64 
97 128 0 
97 128 32 
97 128 64 
97 160 0 
97 160 32 
97 160 64 
97 0 96 
97 0 128 
97 0 160 
97 32 96 
97 32 128 
97 32 160 
97 64 96 
97 64 128 
97 64 160 
97 96 96 
97 96 128 
97 96 160 
97 128 96 
97 128 128 
97 128 160 
97 160 96 
97 160 128 
97 160 160 
97 96 192 
97 96 224 
97 96 256 
97 128 192 
97 128 224 
97 128 256 
97 160 192 
97 160 224 
97 160 256 
97 0 192 
97 0 224 
97 0 256 
97 32 192 
97 32 224 
97 32 256 
97 64 192 
97 64 224 
97 64 256 
97 128 352 
97 128 384 
97 128 416 
97 160 352 
97 160 384 
97 160 416 
97 192 352 
97 192 384 
97 192 416 
97 224 352 
97 224 384 
97 224 416 
97 256 352 
97 256 384 
97 256 416 
97 288 352 
97 288 384 
97 288 416 
97 320 352 
97 320 384 
97 320 416 
97 352 352 
97 352 384 
97 352 416 
97 384 352 
97 384 384 
97 384 416 
97 416 352 
97 416 384 
97 416 416 
97 448 352 
97 448 384 
97 448 416 
97 480 352 
97 480 384 
97 480 416 
97 512 352 
97 512 384 
97 512 416 
97 544 352 
97 544 384 
97 544 416 
97 576 352 
97 576 384 
97 576 416 
97 512 448 
97 512 480 
97 512 512 
97 544 448 
97 544 480 
97 544 512 
97 576 448 
97 576 480 
97 576 512 
97 416 448 
97 416 480 
97 416 512 
97 448 448 
97 448 480 
97 448 512 
97 480 448 
97 480 480 
97 480 512 
97 320 448 
97 320 480 
97 320 512 
97 352 448 
97 352 480 
97 352 512 
97 384 448 
97 384 480 
97 384 512 
97 224 448 
97 224 480 
97 224 512 
97 256 448 
97 256 480 
97 256 512 
97 288 448 
97 288 480 
97 288 512 
97 128 448 
97 128 480 
97 128 512 
97 160 448 
97 160 480 
97 160 512 
97 192 448 
97 192 480 
97 192 512 
97 128 544 
97 128 576 
97 128 608 
97 160 544 
97 160 576 
97 160 608 
97 192 544 
97 192 576 
97 192 608 
97 224 544 
97 224 576 
97 224 608 
97 256 544 
97 256 576 
97 256 608 
97 288 544 
97 288 576 
97 288 608 
97 320 544 
97 320 576 
97 320 608 
97 352 544 
97 352 576 
97 352 608 
97 384 544 
97 384 576 
97 384 608 
97 416 544 
97 416 576 
97 416 608 
97 448 544 
97 448 576 
97 448 608 
97 480 544 
97 480 576 
97 480 608 
97 512 544 
97 512 576 
97 512 608 
97 544 544 
97 544 576 
97 544 608 
97 576 544 
97 576 576 
97 576 608 
97 0 288 
97 0 320 
97 32 288 
97 32 320 
97 0 352 
97 0 384 
97 32 352 
97 32 384 
97 0 416 
97 0 448 
97 32 416 
97 32 448 
97 0 480 
97 0 512 
97 32 480 
97 32 512 
97 0 544 
97 0 576 
97 32 544 
97 32 576 
97 0 608 
97 0 640 
97 32 608 
97 32 640 
97 0 672 
97 0 704 
97 32 672 
97 32 704 
97 0 736 
97 0 768 
97 32 736 
97 32 768 
97 128 640 
97 128 672 
97 160 640 
97 160 672 
97 192 640 
97 192 672 
97 224 640 
97 224 672 
97 256 640 
97 256 672 
97 288 640 
97 288 672 
97 320 640 
97 320 672 
97 352 640 
97 352 672 
97 384 640 
97 384 672 
97 416 640 
97 416 672 
97 448 640 
97 448 672 
97 480 640 
97 480 672 
97 512 640 
97 512 672 
97 544 640 
97 544 672 
97 224 0 
97 224 32 
97 256 0 
97 256 32 
97 288 0 
97 288 32 
97 320 0 
97 320 32 
97 352 0 
97 352 32 
97 384 0 
97 384 32 
97 416 0 
97 416 32 
97 576 640 
97 576 672 
97 768 0 
97 768 32 
97 768 64 
97 768 96 
97 768 128 
97 768 160 
97 768 224 
97 768 192 
97 768 288 
97 768 256 
97 768 320 
97 768 352 
97 768 384 
97 768 416 
97 768 448 
97 768 480 
97 768 512 
97 768 544 
97 768 576 
97 768 608 
97 768 640 
97 768 672 
97 768 704 
97 768 736 
97 768 768 
97 736 768 
97 704 768 
97 672 768 
97 640 768 
97 608 768 
97 576 768 
97 544 768 
97 512 768 
97 480 768 
97 448 768 
97 416 768 
97 384 768 
97 352 768 
97 320 768 
97 288 768 
97 256 768 
97 224 768 
97 192 768 
97 160 768 
97 128 768 
97 96 768 
97 64 768 
97 640 736 
97 64 736 
92 544 32 
92 640 64 
92 512 160 
92 640 192 
92 480 96 
92 480 32 
92 672 0 
92 608 0 
92 736 160 
92 736 320 
92 704 352 
92 640 352 
92 704 288 
92 672 480 
92 640 512 
92 704 608 
92 736 512 
92 672 672 
92 544 736 
92 480 736 
92 288 768 
92 192 736 
92 128 736 
92 0 544 
92 0 416 
92 0 320 
92 32 128 
92 128 192 
92 0 192 
92 32 0 
92 0 0 
92 128 96 
92 128 0 
92 128 0 
49 224 0 
beachForest_3.txt 256 700 1 1
49 256 0 
beachForest_3.txt 256 700 1 1
49 288 0 
beachForest_3.txt 256 700 1 1
49 320 0 
beachForest_3.txt 256 700 1 1
49 352 0 
beachForest_3.txt 256 700 1 1
49 384 0 
beachForest_3.txt 256 700 1 1
49 416 0 
beachForest_3.txt 256 700 1 1
