700 1000
0 0
30 352 768 
30 352 736 
31 352 736 
32 352 704 
62 352 576 
62 352 608 
62 352 640 
62 352 896 
62 352 928 
62 352 960 
63 352 864 
64 352 672 
35 128 544 
35 160 544 
35 160 544 
78 384 544 
78 416 544 
78 448 544 
78 480 544 
78 512 544 
78 544 544 
78 576 544 
78 608 544 
78 640 544 
78 224 544 
79 224 544 
80 320 544 
35 192 544 
35 352 544 
61 320 192 
61 480 672 
71 640 192 
40 384 192 
40 288 192 
40 544 672 
73 576 96 
73 448 96 
73 192 96 
74 192 96 
74 448 96 
74 576 96 
