1000 500
0 0
13 768 354 
13 768 386 
13 800 322 
13 800 354 
13 800 386 
13 832 322 
13 832 354 
13 832 386 
13 864 322 
13 864 354 
13 864 386 
13 896 322 
13 896 354 
13 896 386 
13 928 322 
13 928 354 
13 928 386 
13 672 98 
13 672 130 
13 672 162 
13 704 98 
13 704 130 
13 704 162 
13 736 98 
13 736 130 
13 736 162 
13 768 98 
13 768 130 
13 768 162 
13 800 98 
13 800 130 
13 800 162 
13 832 98 
13 832 130 
13 832 162 
13 864 98 
13 864 130 
13 864 162 
13 896 98 
13 896 130 
13 896 162 
13 928 98 
13 928 130 
13 928 162 
13 672 194 
13 672 226 
13 672 258 
13 704 194 
13 704 226 
13 704 258 
13 736 194 
13 736 226 
13 736 258 
13 768 194 
13 768 226 
13 768 258 
13 800 194 
13 800 226 
13 800 258 
13 832 194 
13 832 226 
13 832 258 
13 864 194 
13 864 226 
13 864 258 
13 896 194 
13 896 226 
13 896 258 
13 928 194 
13 928 226 
13 928 258 
13 672 290 
13 704 290 
13 736 290 
13 768 290 
13 800 290 
13 832 290 
13 864 290 
13 896 290 
13 928 290 
30 928 98 
30 928 130 
30 928 162 
30 960 98 
30 960 130 
30 960 162 
30 992 98 
30 992 130 
30 992 162 
30 896 98 
30 864 98 
30 832 98 
30 800 98 
30 768 98 
30 736 98 
30 704 98 
30 672 98 
30 640 98 
30 608 98 
30 576 98 
30 512 98 
30 480 98 
30 448 98 
30 416 98 
30 384 98 
30 352 98 
30 320 98 
30 288 98 
30 256 98 
30 224 98 
30 192 98 
30 160 98 
30 128 98 
30 96 98 
30 64 98 
31 64 66 
31 96 66 
31 128 66 
31 160 66 
31 192 66 
31 224 66 
31 256 66 
31 288 66 
31 320 66 
31 352 66 
31 384 66 
31 416 66 
31 448 66 
31 480 66 
31 512 66 
31 576 66 
31 608 66 
31 640 66 
31 672 66 
31 704 66 
31 736 66 
31 768 66 
31 800 66 
31 832 66 
31 864 66 
31 896 66 
31 928 66 
32 928 34 
32 864 34 
32 896 34 
32 832 34 
32 800 34 
32 768 34 
32 736 34 
32 704 34 
32 672 34 
32 640 34 
32 608 34 
32 576 34 
32 512 34 
32 480 34 
32 448 34 
32 416 34 
32 384 34 
32 352 34 
32 320 34 
32 288 34 
32 64 34 
32 96 34 
32 128 34 
32 160 34 
32 192 34 
32 224 34 
32 256 34 
33 64 2 
33 96 2 
33 128 2 
33 160 2 
33 192 2 
33 224 2 
33 256 2 
33 288 2 
33 320 2 
33 352 2 
33 384 2 
33 416 2 
33 448 2 
33 480 2 
33 512 2 
33 576 2 
33 608 2 
33 640 2 
33 672 2 
33 704 2 
33 736 2 
33 768 2 
33 800 2 
33 832 2 
33 864 2 
33 896 2 
33 928 2 
34 32 34 
34 32 66 
34 32 98 
34 32 130 
34 32 162 
34 32 194 
34 32 290 
34 32 322 
34 32 354 
34 32 386 
35 64 418 
35 96 418 
35 128 418 
35 160 418 
35 192 418 
35 224 418 
35 256 418 
35 288 418 
35 320 418 
35 352 418 
35 384 418 
35 416 418 
35 448 418 
35 480 418 
35 512 418 
35 576 418 
35 608 418 
35 640 418 
35 672 418 
35 704 418 
35 736 418 
35 768 418 
35 800 418 
35 832 418 
35 864 418 
35 896 418 
35 928 418 
36 960 386 
36 960 354 
36 960 322 
36 960 290 
36 960 258 
36 960 226 
36 960 194 
36 960 162 
36 960 130 
36 960 98 
36 960 66 
36 960 34 
62 544 34 
62 544 66 
62 544 98 
63 544 290 
64 544 130 
64 544 130 
64 544 194 
62 544 162 
62 544 130 
62 544 322 
62 544 354 
62 544 386 
65 192 418 
65 320 418 
66 224 418 
31 32 226 
34 32 226 
34 32 258 
13 544 226 
13 544 258 
66 832 98 
67 832 98 
67 864 98 
67 832 66 
67 832 34 
67 832 2 
68 864 66 
68 864 98 
68 864 34 
68 864 2 
69 768 258 
70 832 258 
70 832 290 
70 832 322 
70 736 258 
70 736 290 
70 736 322 
57 704 130 
57 672 130 
56 672 130 
56 640 130 
56 608 130 
56 576 130 
58 576 98 
58 608 98 
59 704 98 
60 640 98 
58 672 98 
