1000 1000
0 0
97 512 992 
97 544 960 
97 544 992 
97 576 960 
97 576 992 
97 608 960 
97 608 992 
97 640 960 
97 640 992 
97 672 960 
97 672 992 
97 704 960 
97 704 992 
97 736 960 
97 736 992 
97 768 960 
97 768 992 
97 800 960 
97 800 992 
97 832 960 
97 832 992 
97 864 960 
97 864 992 
97 896 960 
97 896 992 
97 928 960 
97 928 992 
97 960 960 
97 960 992 
97 960 896 
97 960 928 
97 992 896 
97 992 928 
97 992 960 
97 992 992 
97 1024 960 
97 1024 992 
97 960 832 
97 960 864 
97 992 832 
97 992 864 
97 960 768 
97 960 800 
97 992 768 
97 992 800 
97 960 704 
97 960 736 
97 992 704 
97 992 736 
97 960 640 
97 960 672 
97 992 640 
97 992 672 
97 960 576 
97 960 608 
97 992 576 
97 992 608 
97 960 512 
97 960 544 
97 992 512 
97 992 544 
97 960 448 
97 960 480 
97 992 448 
97 992 480 
97 960 384 
97 960 416 
97 992 384 
97 992 416 
97 960 320 
97 960 352 
97 992 320 
97 992 352 
97 960 256 
97 960 288 
97 992 256 
97 992 288 
97 960 192 
97 960 224 
97 992 192 
97 992 224 
97 960 128 
97 960 160 
97 992 128 
97 992 160 
97 960 64 
97 960 96 
97 992 64 
97 992 96 
97 960 0 
97 960 32 
97 992 0 
97 992 32 
97 896 0 
97 896 32 
97 928 0 
97 928 32 
97 832 0 
97 832 32 
97 864 0 
97 864 32 
97 768 0 
97 768 32 
97 800 0 
97 800 32 
97 704 0 
97 704 32 
97 736 0 
97 736 32 
97 640 0 
97 640 32 
97 672 0 
97 672 32 
97 576 0 
97 576 32 
97 608 0 
97 608 32 
97 512 0 
97 512 32 
97 544 0 
97 544 32 
97 448 0 
97 448 32 
97 480 0 
97 480 32 
97 384 0 
97 384 32 
97 416 0 
97 416 32 
97 320 0 
97 320 32 
97 352 0 
97 352 32 
97 640 64 
97 640 96 
97 672 64 
97 672 96 
97 608 64 
97 608 96 
97 544 64 
97 544 96 
97 576 64 
97 576 96 
97 256 0 
97 256 32 
97 288 0 
97 288 32 
97 192 0 
97 192 32 
97 224 0 
97 224 32 
97 128 0 
97 128 32 
97 160 0 
97 160 32 
97 64 0 
97 64 32 
97 96 0 
97 96 32 
95 512 32 
95 512 64 
95 544 32 
95 544 64 
95 704 0 
95 672 0 
95 672 32 
95 704 32 
96 512 32 
96 512 0 
97 544 128 
97 96 96 
97 96 128 
97 96 160 
97 96 192 
97 96 224 
97 96 256 
97 128 96 
97 128 128 
97 128 160 
97 128 192 
97 128 224 
97 128 256 
97 160 96 
97 160 128 
97 160 160 
97 160 192 
97 160 224 
97 160 256 
97 192 96 
97 192 128 
97 192 160 
97 192 192 
97 192 224 
97 192 256 
97 224 96 
97 224 128 
97 224 160 
97 224 192 
97 224 224 
97 224 256 
97 256 96 
97 256 128 
97 256 160 
97 256 192 
97 256 224 
97 256 256 
97 288 96 
97 288 128 
97 288 160 
97 288 192 
97 288 224 
97 288 256 
97 320 96 
97 320 128 
97 320 160 
97 320 192 
97 320 224 
97 320 256 
97 352 96 
97 352 128 
97 352 160 
97 352 192 
97 352 224 
97 352 256 
97 384 96 
97 384 128 
97 384 160 
97 384 192 
97 384 224 
97 384 256 
97 416 96 
97 416 128 
97 416 160 
97 416 192 
97 416 224 
97 416 256 
97 448 96 
97 448 128 
97 448 160 
97 448 192 
97 448 224 
97 448 256 
97 96 288 
97 96 320 
97 96 352 
97 96 384 
97 96 416 
97 96 448 
97 128 288 
97 128 320 
97 128 352 
97 128 384 
97 128 416 
97 128 448 
97 160 288 
97 160 320 
97 160 352 
97 160 384 
97 160 416 
97 160 448 
97 192 288 
97 192 320 
97 192 352 
97 192 384 
97 192 416 
97 192 448 
97 224 288 
97 224 320 
97 224 352 
97 224 384 
97 224 416 
97 224 448 
97 256 288 
97 256 320 
97 256 352 
97 256 384 
97 256 416 
97 256 448 
97 288 288 
97 288 320 
97 288 352 
97 288 384 
97 288 416 
97 288 448 
97 320 288 
97 320 320 
97 320 352 
97 320 384 
97 320 416 
97 320 448 
97 352 288 
97 352 320 
97 352 352 
97 352 384 
97 352 416 
97 352 448 
97 384 288 
97 384 320 
97 384 352 
97 384 384 
97 384 416 
97 384 448 
97 416 288 
97 416 320 
97 416 352 
97 416 384 
97 416 416 
97 416 448 
97 448 288 
97 448 320 
97 448 352 
97 448 384 
97 448 416 
97 448 448 
97 96 480 
97 96 512 
97 96 544 
97 96 576 
97 96 608 
97 96 640 
97 128 480 
97 128 512 
97 128 544 
97 128 576 
97 128 608 
97 128 640 
97 160 480 
97 160 512 
97 160 544 
97 160 576 
97 160 608 
97 160 640 
97 192 480 
97 192 512 
97 192 544 
97 192 576 
97 192 608 
97 192 640 
97 224 480 
97 224 512 
97 224 544 
97 224 576 
97 224 608 
97 224 640 
97 256 480 
97 256 512 
97 256 544 
97 256 576 
97 256 608 
97 256 640 
97 288 480 
97 288 512 
97 288 544 
97 288 576 
97 288 608 
97 288 640 
97 320 480 
97 320 512 
97 320 544 
97 320 576 
97 320 608 
97 320 640 
97 352 480 
97 352 512 
97 352 544 
97 352 576 
97 352 608 
97 352 640 
97 384 480 
97 384 512 
97 384 544 
97 384 576 
97 384 608 
97 384 640 
97 416 480 
97 416 512 
97 416 544 
97 416 576 
97 416 608 
97 416 640 
97 448 480 
97 448 512 
97 448 544 
97 448 576 
97 448 608 
97 448 640 
97 96 672 
97 96 704 
97 96 736 
97 96 768 
97 96 800 
97 96 832 
97 128 672 
97 128 704 
97 128 736 
97 128 768 
97 128 800 
97 128 832 
97 160 672 
97 160 704 
97 160 736 
97 160 768 
97 160 800 
97 160 832 
97 192 672 
97 192 704 
97 192 736 
97 192 768 
97 192 800 
97 192 832 
97 224 672 
97 224 704 
97 224 736 
97 224 768 
97 224 800 
97 224 832 
97 256 672 
97 256 704 
97 256 736 
97 256 768 
97 256 800 
97 256 832 
97 288 672 
97 288 704 
97 288 736 
97 288 768 
97 288 800 
97 288 832 
97 320 672 
97 320 704 
97 320 736 
97 320 768 
97 320 800 
97 320 832 
97 352 672 
97 352 704 
97 352 736 
97 352 768 
97 352 800 
97 352 832 
97 384 672 
97 384 704 
97 384 736 
97 384 768 
97 384 800 
97 384 832 
97 416 672 
97 416 704 
97 416 736 
97 416 768 
97 416 800 
97 416 832 
97 448 672 
97 448 704 
97 448 736 
97 448 768 
97 448 800 
97 448 832 
97 480 96 
97 480 128 
97 480 160 
97 480 192 
97 480 224 
97 480 256 
97 512 96 
97 512 128 
97 512 160 
97 512 192 
97 512 224 
97 512 256 
97 544 160 
97 544 192 
97 544 224 
97 544 256 
97 576 128 
97 576 160 
97 576 192 
97 576 224 
97 576 256 
97 608 128 
97 608 160 
97 608 192 
97 608 224 
97 608 256 
97 640 128 
97 640 160 
97 640 192 
97 640 224 
97 640 256 
97 672 128 
97 672 160 
97 672 192 
97 672 224 
97 672 256 
97 704 96 
97 704 128 
97 704 160 
97 704 192 
97 704 224 
97 704 256 
97 736 96 
97 736 128 
97 736 160 
97 736 192 
97 736 224 
97 736 256 
97 768 96 
97 768 128 
97 768 160 
97 768 192 
97 768 224 
97 768 256 
97 800 96 
97 800 128 
97 800 160 
97 800 192 
97 800 224 
97 800 256 
97 832 96 
97 832 128 
97 832 160 
97 832 192 
97 832 224 
97 832 256 
97 480 288 
97 480 320 
97 480 352 
97 480 384 
97 480 416 
97 480 448 
97 512 288 
97 512 320 
97 512 352 
97 512 384 
97 512 416 
97 512 448 
97 544 288 
97 544 320 
97 544 352 
97 544 384 
97 544 416 
97 544 448 
97 576 288 
97 576 320 
97 576 352 
97 576 384 
97 576 416 
97 576 448 
97 608 288 
97 608 320 
97 608 352 
97 608 384 
97 608 416 
97 608 448 
97 640 288 
97 640 320 
97 640 352 
97 640 384 
97 640 416 
97 640 448 
97 672 288 
97 672 320 
97 672 352 
97 672 384 
97 672 416 
97 672 448 
97 704 288 
97 704 320 
97 704 352 
97 704 384 
97 704 416 
97 704 448 
97 736 288 
97 736 320 
97 736 352 
97 736 384 
97 736 416 
97 736 448 
97 768 288 
97 768 320 
97 768 352 
97 768 384 
97 768 416 
97 768 448 
97 800 288 
97 800 320 
97 800 352 
97 800 384 
97 800 416 
97 800 448 
97 832 288 
97 832 320 
97 832 352 
97 832 384 
97 832 416 
97 832 448 
97 480 480 
97 480 512 
97 480 544 
97 480 576 
97 480 608 
97 480 640 
97 512 480 
97 512 512 
97 512 544 
97 512 576 
97 512 608 
97 512 640 
97 544 480 
97 544 512 
97 544 544 
97 544 576 
97 544 608 
97 544 640 
97 576 480 
97 576 512 
97 576 544 
97 576 576 
97 576 608 
97 576 640 
97 608 480 
97 608 512 
97 608 544 
97 608 576 
97 608 608 
97 608 640 
97 640 480 
97 640 512 
97 640 544 
97 640 576 
97 640 608 
97 640 640 
97 672 480 
97 672 512 
97 672 544 
97 672 576 
97 672 608 
97 672 640 
97 704 480 
97 704 512 
97 704 544 
97 704 576 
97 704 608 
97 704 640 
97 736 480 
97 736 512 
97 736 544 
97 736 576 
97 736 608 
97 736 640 
97 768 480 
97 768 512 
97 768 544 
97 768 576 
97 768 608 
97 768 640 
97 800 480 
97 800 512 
97 800 544 
97 800 576 
97 800 608 
97 800 640 
97 832 480 
97 832 512 
97 832 544 
97 832 576 
97 832 608 
97 832 640 
97 480 672 
97 480 704 
97 480 736 
97 480 768 
97 480 800 
97 480 832 
97 512 672 
97 512 704 
97 512 736 
97 512 768 
97 512 800 
97 512 832 
97 544 672 
97 544 704 
97 544 736 
97 544 768 
97 544 800 
97 544 832 
97 576 672 
97 576 704 
97 576 736 
97 576 768 
97 576 800 
97 576 832 
97 608 672 
97 608 704 
97 608 736 
97 608 768 
97 608 800 
97 608 832 
97 640 672 
97 640 704 
97 640 736 
97 640 768 
97 640 800 
97 640 832 
97 672 672 
97 672 704 
97 672 736 
97 672 768 
97 672 800 
97 672 832 
97 704 672 
97 704 704 
97 704 736 
97 704 768 
97 704 800 
97 704 832 
97 736 672 
97 736 704 
97 736 736 
97 736 768 
97 736 800 
97 736 832 
97 768 672 
97 768 704 
97 768 736 
97 768 768 
97 768 800 
97 768 832 
97 800 672 
97 800 704 
97 800 736 
97 800 768 
97 800 800 
97 800 832 
97 832 672 
97 832 704 
97 832 736 
97 832 768 
97 832 800 
97 832 832 
97 864 96 
97 864 128 
97 896 96 
97 896 128 
97 864 160 
97 864 192 
97 896 160 
97 896 192 
97 864 224 
97 864 256 
97 896 224 
97 896 256 
97 864 288 
97 864 320 
97 896 288 
97 896 320 
97 864 352 
97 864 384 
97 896 352 
97 896 384 
97 864 416 
97 864 448 
97 896 416 
97 896 448 
97 864 480 
97 864 512 
97 896 480 
97 896 512 
97 864 544 
97 864 576 
97 896 544 
97 896 576 
97 864 608 
97 864 640 
97 896 608 
97 896 640 
97 864 672 
97 864 704 
97 896 672 
97 896 704 
97 864 736 
97 864 768 
97 896 736 
97 896 768 
97 864 800 
97 864 832 
97 896 800 
97 896 832 
97 864 864 
97 864 896 
97 896 864 
97 896 896 
97 800 864 
97 800 896 
97 832 864 
97 832 896 
97 736 864 
97 736 896 
97 768 864 
97 768 896 
97 672 864 
97 672 896 
97 704 864 
97 704 896 
97 608 864 
97 608 896 
97 640 864 
97 640 896 
97 544 864 
97 544 896 
97 576 864 
97 576 896 
97 480 864 
97 480 896 
97 512 864 
97 512 896 
97 416 864 
97 416 896 
97 448 864 
97 448 896 
97 352 864 
97 352 896 
97 384 864 
97 384 896 
97 288 864 
97 288 896 
97 320 864 
97 320 896 
97 224 864 
97 224 896 
97 256 864 
97 256 896 
97 160 864 
97 160 896 
97 192 864 
97 192 896 
97 96 864 
97 96 896 
97 128 864 
97 128 896 
97 64 416 
97 64 448 
97 64 480 
97 64 512 
98 0 544 
98 32 544 
97 64 384 
99 64 384 
99 32 384 
99 0 384 
92 32 640 
92 0 768 
92 0 544 
92 0 928 
92 96 960 
92 192 672 
92 384 416 
92 544 640 
92 0 288 
92 32 160 
92 0 128 
92 0 32 
92 96 0 
92 352 128 
92 608 160 
92 480 192 
92 512 480 
92 736 352 
92 800 192 
92 768 608 
92 960 64 
92 960 224 
92 928 128 
92 960 448 
92 928 384 
92 960 576 
92 928 544 
92 928 672 
92 992 768 
92 960 768 
92 960 896 
92 896 960 
92 800 960 
92 576 928 
92 512 928 
92 704 960 
92 672 928 
97 288 928 
97 320 928 
97 352 928 
97 384 928 
97 416 928 
97 416 960 
97 384 960 
97 384 992 
97 352 960 
97 288 960 
97 320 960 
97 288 992 
97 320 992 
97 352 992 
97 416 992 
95 448 960 
95 448 992 
96 256 960 
96 256 992 
96 256 992 
49 288 992 
beachForest_1.txt 384 64
49 320 992 
beachForest_1.txt 384 64
49 352 992 
beachForest_1.txt 384 64
49 384 992 
beachForest_1.txt 384 64
49 416 992 
beachForest_1.txt 384 64
49 0 416 
beachForest_3.txt 932 416
49 0 448 
beachForest_3.txt 932 416
49 0 480 
beachForest_3.txt 932 416
49 0 512 
beachForest_3.txt 932 416
