1000 1000
41 416 510 
41 416 478 
41 416 446 
41 416 382 
41 416 414 
41 416 350 
41 416 318 
41 416 286 
41 416 254 
41 416 222 
41 416 190 
41 416 158 
41 416 126 
41 416 94 
41 416 62 
41 416 30 
41 384 30 
41 384 62 
41 384 94 
41 384 126 
41 384 158 
41 384 190 
41 384 222 
41 384 254 
41 384 286 
41 384 318 
41 384 350 
41 384 382 
41 384 414 
41 384 446 
41 384 478 
41 384 510 
41 384 542 
41 384 574 
41 384 606 
41 384 638 
41 384 670 
41 384 702 
41 384 734 
41 384 766 
41 352 766 
41 352 734 
41 352 702 
41 352 638 
41 352 670 
41 352 606 
41 352 574 
41 352 542 
41 352 478 
41 352 510 
41 352 446 
41 352 414 
41 352 382 
41 352 318 
41 352 286 
41 352 254 
41 352 222 
41 352 190 
41 352 158 
41 352 126 
41 352 62 
41 352 94 
41 352 30 
41 352 350 
41 320 30 
41 320 62 
41 320 94 
41 320 126 
41 320 158 
41 320 190 
41 320 222 
41 320 254 
41 320 286 
41 320 318 
41 320 350 
41 320 382 
41 320 414 
41 320 446 
41 320 478 
41 320 510 
41 320 542 
41 320 574 
41 320 606 
41 320 638 
41 320 670 
41 320 702 
41 320 734 
41 320 766 
41 288 766 
41 288 734 
41 288 702 
41 288 670 
41 288 638 
41 288 606 
41 288 574 
41 288 542 
41 288 510 
41 288 478 
41 288 446 
41 288 414 
41 288 382 
41 288 318 
41 288 350 
41 288 286 
41 288 254 
41 288 222 
41 288 190 
41 288 158 
41 288 126 
41 288 94 
41 288 62 
41 288 30 
41 256 30 
41 256 62 
41 256 94 
41 256 126 
41 256 158 
41 256 190 
41 256 222 
41 256 254 
41 256 286 
41 256 318 
41 256 350 
41 256 382 
41 256 414 
41 256 446 
41 256 478 
41 256 510 
41 256 542 
41 256 574 
41 256 606 
41 256 638 
41 256 670 
41 256 702 
41 256 734 
41 256 766 
41 224 766 
41 224 734 
41 224 702 
41 224 670 
41 224 638 
41 224 606 
41 224 574 
41 224 542 
41 224 510 
41 224 478 
41 224 414 
41 224 446 
41 224 382 
41 224 350 
41 224 318 
41 224 286 
41 224 254 
41 224 222 
41 224 190 
41 224 126 
41 224 158 
41 224 94 
41 224 62 
41 224 30 
41 192 62 
41 192 30 
41 192 94 
41 192 126 
41 192 158 
41 192 190 
41 192 222 
41 192 254 
41 192 286 
41 192 318 
41 192 350 
41 192 382 
41 192 414 
41 192 446 
41 192 478 
41 192 510 
41 192 542 
41 192 574 
41 192 606 
41 192 670 
41 192 638 
41 192 702 
41 192 734 
41 192 766 
41 160 766 
41 160 734 
41 160 670 
41 160 702 
41 160 638 
41 160 606 
41 160 574 
41 160 542 
41 160 478 
41 160 510 
41 160 414 
41 160 446 
41 160 382 
41 160 350 
41 160 318 
41 160 286 
41 160 254 
41 160 222 
41 160 190 
41 160 158 
41 160 158 
41 160 30 
41 160 62 
41 160 94 
41 160 126 
41 640 30 
41 672 30 
41 736 30 
41 768 30 
41 704 30 
41 736 62 
41 768 62 
41 768 94 
41 704 94 
41 672 62 
41 704 62 
41 640 62 
41 672 94 
41 640 94 
41 736 94 
41 768 126 
41 736 126 
41 704 126 
41 672 126 
41 640 126 
41 640 158 
41 672 158 
41 704 158 
41 736 158 
41 768 158 
41 768 190 
41 736 190 
41 672 190 
41 640 190 
41 704 190 
41 704 222 
41 736 222 
41 768 222 
41 768 254 
41 736 254 
41 704 254 
41 672 222 
41 640 222 
41 640 254 
41 672 254 
41 672 286 
41 704 286 
41 640 286 
41 768 286 
41 736 286 
41 736 318 
41 768 318 
41 768 350 
41 736 350 
41 704 318 
41 672 318 
41 640 318 
41 640 350 
41 672 350 
41 704 350 
41 640 382 
41 672 382 
41 704 382 
41 768 382 
41 736 382 
41 736 414 
41 768 414 
41 768 446 
41 736 446 
41 736 478 
41 768 510 
41 736 510 
41 768 478 
41 768 542 
41 736 542 
41 736 574 
41 768 574 
41 736 606 
41 768 606 
41 768 670 
41 768 638 
41 736 638 
41 736 670 
41 736 702 
41 768 702 
41 768 734 
41 736 734 
41 768 766 
41 736 766 
41 704 766 
41 640 766 
41 640 734 
41 704 734 
41 672 734 
41 672 766 
41 672 702 
41 640 702 
41 704 702 
41 704 670 
41 672 670 
41 640 670 
41 640 638 
41 672 638 
41 704 638 
41 704 606 
41 640 606 
41 672 606 
41 672 574 
41 704 574 
41 640 574 
41 640 542 
41 672 542 
41 704 542 
41 640 510 
41 672 510 
41 704 510 
41 704 478 
41 640 478 
41 672 478 
41 672 446 
41 640 446 
41 640 414 
41 672 414 
41 704 446 
41 704 414 
48 640 94 
47 640 382 
47 640 606 
41 800 30 
41 800 62 
41 800 94 
41 800 126 
41 800 350 
41 800 318 
41 800 286 
41 800 510 
41 800 542 
41 800 574 
41 800 734 
41 800 766 
41 832 702 
41 832 734 
41 832 766 
41 832 670 
41 832 638 
41 832 606 
41 832 542 
41 832 510 
41 832 478 
41 832 446 
41 832 350 
41 832 382 
41 832 414 
41 832 318 
41 832 286 
41 832 254 
41 832 222 
41 832 190 
41 832 158 
41 832 126 
41 832 94 
41 832 30 
41 832 62 
41 864 30 
41 864 62 
41 864 94 
41 864 126 
41 864 158 
41 864 190 
41 864 222 
41 864 254 
41 864 286 
41 864 318 
41 864 350 
41 864 382 
41 864 414 
41 864 446 
41 864 478 
41 864 510 
41 864 542 
41 864 574 
41 832 574 
41 864 606 
41 864 638 
41 864 670 
41 864 670 
49 736 480 
beachHouse_1.txt 160 19250 0 0 
51 608 0 
51 480 0 
52 512 0 
52 544 0 
52 576 0 
53 608 0 
53 128 0 
51 0 0 
52 32 0 
52 64 0 
52 96 0 
54 160 0 
54 192 0 
54 224 0 
54 256 0 
54 288 0 
54 320 0 
54 352 0 
54 384 0 
54 416 0 
54 448 0 
54 640 0 
54 672 0 
54 704 0 
54 736 0 
54 768 0 
54 800 0 
54 832 0 
54 864 0 
