1000 1000
0 0
41 96 512 
41 96 544 
41 128 384 
41 128 416 
41 128 448 
41 128 480 
41 128 512 
41 128 544 
41 160 384 
41 160 416 
41 160 448 
41 160 480 
41 160 512 
41 160 544 
41 192 384 
41 192 416 
41 192 448 
41 192 480 
41 192 512 
41 192 544 
41 224 384 
41 224 416 
41 224 448 
41 224 480 
41 224 512 
41 224 544 
41 256 384 
41 256 416 
41 256 448 
41 256 480 
41 256 512 
41 256 544 
41 288 384 
41 288 416 
41 288 448 
41 288 480 
41 288 512 
41 288 544 
41 320 384 
41 320 416 
41 320 448 
41 320 480 
41 320 512 
41 320 544 
41 352 384 
41 352 416 
41 352 448 
41 352 480 
41 352 512 
41 352 544 
41 0 192 
41 32 192 
41 64 192 
41 96 192 
41 128 192 
41 160 192 
41 192 192 
41 224 224 
41 224 256 
41 224 192 
41 192 288 
41 224 288 
41 224 320 
41 160 320 
41 192 320 
41 160 352 
41 192 352 
41 224 352 
41 256 352 
41 288 320 
41 288 352 
41 320 352 
41 320 320 
41 288 288 
41 256 288 
41 256 256 
41 256 224 
41 256 192 
41 288 192 
41 320 192 
41 320 224 
41 352 192 
41 384 192 
41 384 224 
41 384 256 
41 288 256 
41 288 224 
41 352 224 
41 352 256 
41 320 288 
41 352 352 
41 352 320 
41 416 192 
41 448 192 
41 480 192 
41 512 192 
41 544 192 
41 544 224 
41 512 224 
41 480 224 
41 448 224 
41 416 224 
41 416 256 
41 480 256 
41 448 256 
41 512 256 
41 544 256 
41 544 288 
41 512 288 
41 480 288 
41 448 288 
41 416 288 
41 384 288 
41 416 320 
41 448 320 
41 480 320 
41 512 320 
41 544 320 
41 544 352 
41 512 352 
41 480 352 
41 448 352 
41 416 352 
41 384 352 
41 384 384 
41 416 384 
41 448 384 
41 480 384 
41 512 384 
41 544 384 
89 768 0 
89 768 32 
89 768 64 
89 768 96 
89 800 0 
89 800 32 
89 800 64 
89 800 96 
89 832 0 
89 832 32 
89 832 64 
89 832 96 
89 864 0 
89 864 32 
89 864 64 
89 864 96 
89 896 0 
89 896 32 
89 896 64 
89 896 96 
89 928 0 
89 928 32 
89 928 64 
89 928 96 
89 960 0 
89 960 32 
89 960 64 
89 960 96 
89 992 0 
89 992 32 
89 992 64 
89 992 96 
89 768 128 
89 768 160 
89 768 192 
89 768 224 
89 800 128 
89 800 160 
89 800 192 
89 800 224 
89 832 128 
89 832 160 
89 832 192 
89 832 224 
89 864 128 
89 864 160 
89 864 192 
89 864 224 
89 896 128 
89 896 160 
89 896 192 
89 896 224 
89 928 128 
89 928 160 
89 928 192 
89 928 224 
89 960 128 
89 960 160 
89 960 192 
89 960 224 
89 992 128 
89 992 160 
89 992 192 
89 992 224 
89 768 256 
89 768 288 
89 768 320 
89 768 352 
89 800 256 
89 800 288 
89 800 320 
89 800 352 
89 832 256 
89 832 288 
89 832 320 
89 832 352 
89 864 256 
89 864 288 
89 864 320 
89 864 352 
89 896 256 
89 896 288 
89 896 320 
89 896 352 
89 928 256 
89 928 288 
89 928 320 
89 928 352 
89 960 256 
89 960 288 
89 960 320 
89 960 352 
89 992 256 
89 992 288 
89 992 320 
89 992 352 
89 768 384 
89 768 416 
89 768 448 
89 768 480 
89 800 384 
89 800 416 
89 800 448 
89 800 480 
89 832 384 
89 832 416 
89 832 448 
89 832 480 
89 864 384 
89 864 416 
89 864 448 
89 864 480 
89 896 384 
89 896 416 
89 896 448 
89 896 480 
89 928 384 
89 928 416 
89 928 448 
89 928 480 
89 960 384 
89 960 416 
89 960 448 
89 960 480 
89 992 384 
89 992 416 
89 992 448 
89 992 480 
89 768 512 
89 768 544 
89 768 576 
89 768 608 
89 800 512 
89 800 544 
89 800 576 
89 800 608 
89 832 512 
89 832 544 
89 832 576 
89 832 608 
89 864 512 
89 864 544 
89 864 576 
89 864 608 
89 896 512 
89 896 544 
89 896 576 
89 896 608 
89 928 512 
89 928 544 
89 928 576 
89 928 608 
89 960 512 
89 960 544 
89 960 576 
89 960 608 
89 992 512 
89 992 544 
89 992 576 
89 992 608 
89 800 640 
89 800 672 
89 800 704 
89 800 736 
89 832 640 
89 832 672 
89 832 704 
89 832 736 
89 864 640 
89 864 672 
89 864 704 
89 864 736 
89 896 640 
89 896 672 
89 896 704 
89 896 736 
89 800 768 
89 800 800 
89 800 832 
89 800 864 
89 832 768 
89 832 800 
89 832 832 
89 832 864 
89 864 768 
89 864 800 
89 864 832 
89 864 864 
89 896 768 
89 896 800 
89 896 832 
89 896 864 
89 800 896 
89 800 928 
89 800 960 
89 800 992 
89 832 896 
89 832 928 
89 832 960 
89 832 992 
89 864 896 
89 864 928 
89 864 960 
89 864 992 
89 896 896 
89 896 928 
89 896 960 
89 896 992 
89 672 640 
89 672 672 
89 672 704 
89 672 736 
89 704 640 
89 704 672 
89 704 704 
89 704 736 
89 736 640 
89 736 672 
89 736 704 
89 736 736 
89 768 640 
89 768 672 
89 768 704 
89 768 736 
89 672 768 
89 672 800 
89 672 832 
89 672 864 
89 704 768 
89 704 800 
89 704 832 
89 704 864 
89 736 768 
89 736 800 
89 736 832 
89 736 864 
89 768 768 
89 768 800 
89 768 832 
89 768 864 
89 672 896 
89 672 928 
89 672 960 
89 672 992 
89 704 896 
89 704 928 
89 704 960 
89 704 992 
89 736 896 
89 736 928 
89 736 960 
89 736 992 
89 768 896 
89 768 928 
89 768 960 
89 768 992 
89 544 640 
89 544 672 
89 544 704 
89 544 736 
89 576 640 
89 576 672 
89 576 704 
89 576 736 
89 608 640 
89 608 672 
89 608 704 
89 608 736 
89 640 640 
89 640 672 
89 640 704 
89 640 736 
89 544 768 
89 544 800 
89 544 832 
89 544 864 
89 576 768 
89 576 800 
89 576 832 
89 576 864 
89 608 768 
89 608 800 
89 608 832 
89 608 864 
89 640 768 
89 640 800 
89 640 832 
89 640 864 
89 544 896 
89 544 928 
89 544 960 
89 544 992 
89 576 896 
89 576 928 
89 576 960 
89 576 992 
89 608 896 
89 608 928 
89 608 960 
89 608 992 
89 640 896 
89 640 928 
89 640 960 
89 640 992 
89 448 640 
89 448 672 
89 448 704 
89 448 736 
89 480 640 
89 480 672 
89 480 704 
89 480 736 
89 512 640 
89 512 672 
89 512 704 
89 512 736 
89 448 768 
89 448 800 
89 448 832 
89 448 864 
89 480 768 
89 480 800 
89 480 832 
89 480 864 
89 512 768 
89 512 800 
89 512 832 
89 512 864 
89 448 896 
89 448 928 
89 448 960 
89 448 992 
89 480 896 
89 480 928 
89 480 960 
89 480 992 
89 512 896 
89 512 928 
89 512 960 
89 512 992 
89 320 640 
89 320 672 
89 320 704 
89 320 736 
89 352 640 
89 352 672 
89 352 704 
89 352 736 
89 384 640 
89 384 672 
89 384 704 
89 384 736 
89 416 640 
89 416 672 
89 416 704 
89 416 736 
89 320 768 
89 320 800 
89 320 832 
89 320 864 
89 352 768 
89 352 800 
89 352 832 
89 352 864 
89 384 768 
89 384 800 
89 384 832 
89 384 864 
89 416 768 
89 416 800 
89 416 832 
89 416 864 
89 320 896 
89 320 928 
89 320 960 
89 320 992 
89 352 896 
89 352 928 
89 352 960 
89 352 992 
89 384 896 
89 384 928 
89 384 960 
89 384 992 
89 416 896 
89 416 928 
89 416 960 
89 416 992 
89 192 640 
89 192 672 
89 192 704 
89 192 736 
89 224 640 
89 224 672 
89 224 704 
89 224 736 
89 256 640 
89 256 672 
89 256 704 
89 256 736 
89 288 640 
89 288 672 
89 288 704 
89 288 736 
89 192 768 
89 192 800 
89 192 832 
89 192 864 
89 224 768 
89 224 800 
89 224 832 
89 224 864 
89 256 768 
89 256 800 
89 256 832 
89 256 864 
89 288 768 
89 288 800 
89 288 832 
89 288 864 
89 192 896 
89 192 928 
89 192 960 
89 192 992 
89 224 896 
89 224 928 
89 224 960 
89 224 992 
89 256 896 
89 256 928 
89 256 960 
89 256 992 
89 288 896 
89 288 928 
89 288 960 
89 288 992 
89 64 640 
89 64 672 
89 64 704 
89 64 736 
89 96 640 
89 96 672 
89 96 704 
89 96 736 
89 128 640 
89 128 672 
89 128 704 
89 128 736 
89 160 640 
89 160 672 
89 160 704 
89 160 736 
89 64 768 
89 64 800 
89 64 832 
89 64 864 
89 96 768 
89 96 800 
89 96 832 
89 96 864 
89 128 768 
89 128 800 
89 128 832 
89 128 864 
89 160 768 
89 160 800 
89 160 832 
89 160 864 
89 64 896 
89 64 928 
89 64 960 
89 64 992 
89 96 896 
89 96 928 
89 96 960 
89 96 992 
89 128 896 
89 128 928 
89 128 960 
89 128 992 
89 160 896 
89 160 928 
89 160 960 
89 160 992 
89 0 576 
89 0 608 
89 32 576 
89 32 608 
89 0 640 
89 0 672 
89 32 640 
89 32 672 
89 0 704 
89 0 736 
89 32 704 
89 32 736 
89 0 768 
89 0 800 
89 32 768 
89 32 800 
89 0 832 
89 0 864 
89 32 832 
89 32 864 
89 0 896 
89 0 928 
89 32 896 
89 32 928 
89 0 960 
89 0 992 
89 32 960 
89 32 992 
89 64 576 
89 64 608 
89 96 576 
89 96 608 
89 128 576 
89 128 608 
89 160 576 
89 160 608 
89 192 576 
89 192 608 
89 224 576 
89 224 608 
89 256 576 
89 256 608 
89 288 576 
89 288 608 
89 320 576 
89 320 608 
89 352 576 
89 352 608 
89 384 608 
89 416 608 
89 448 608 
89 480 608 
89 512 608 
89 544 608 
89 544 608 
89 576 608 
89 576 576 
89 608 576 
89 608 608 
89 640 608 
89 672 608 
89 640 576 
89 672 576 
89 704 576 
89 704 608 
89 736 576 
89 736 608 
89 736 608 
90 928 640 
90 960 640 
90 992 640 
90 992 672 
90 992 704 
90 960 672 
90 960 704 
90 928 704 
90 928 672 
90 928 736 
90 960 736 
90 992 736 
90 992 768 
90 960 768 
90 928 768 
90 928 800 
90 960 800 
90 992 800 
90 992 832 
90 960 832 
90 928 832 
90 928 864 
90 960 864 
90 992 864 
90 992 896 
90 960 896 
90 960 928 
90 992 928 
90 992 960 
90 992 992 
90 960 992 
90 960 960 
90 928 992 
90 928 960 
90 928 928 
90 928 896 
90 896 960 
90 896 992 
90 864 992 
90 864 960 
90 832 960 
90 832 992 
90 800 992 
90 800 960 
90 768 960 
90 768 992 
90 736 960 
90 736 992 
90 704 960 
90 704 992 
90 672 960 
90 672 992 
90 640 960 
90 640 992 
90 608 960 
90 608 992 
90 576 960 
90 576 992 
90 544 960 
90 544 992 
90 512 960 
90 512 992 
90 480 960 
90 480 992 
90 448 960 
90 448 992 
90 416 960 
90 416 992 
90 384 960 
90 384 992 
90 352 960 
90 352 992 
90 320 960 
90 320 992 
90 288 960 
90 288 992 
90 256 960 
90 256 992 
90 224 992 
90 224 960 
90 192 960 
90 192 992 
90 160 992 
90 160 960 
90 128 960 
90 128 992 
90 96 992 
90 96 960 
90 64 992 
90 64 960 
90 32 960 
90 32 992 
90 0 992 
90 0 960 
91 0 928 
91 32 928 
91 64 928 
91 96 928 
91 128 928 
91 160 928 
91 192 928 
91 224 928 
91 256 928 
91 288 928 
91 320 928 
91 352 928 
91 384 928 
91 416 928 
91 448 928 
91 480 928 
91 512 928 
91 544 928 
91 576 928 
91 608 928 
91 640 928 
91 672 928 
91 704 928 
91 736 928 
91 768 928 
91 800 928 
91 832 928 
91 864 928 
91 896 928 
91 896 864 
91 896 896 
91 896 832 
91 896 800 
91 896 768 
91 896 736 
91 896 704 
91 896 672 
91 896 640 
91 896 608 
91 928 608 
91 960 608 
91 992 608 
91 992 608 
55 0 128 
55 32 128 
55 64 128 
55 96 128 
55 128 128 
55 160 128 
55 192 128 
55 224 128 
55 256 128 
55 288 128 
55 320 128 
55 352 128 
55 384 128 
55 416 128 
55 448 128 
55 480 128 
55 512 128 
55 544 128 
55 576 128 
55 608 128 
92 0 0 
92 64 0 
92 96 0 
92 32 0 
92 0 32 
92 160 0 
92 224 0 
92 160 32 
92 256 32 
92 224 32 
92 320 0 
92 288 0 
92 320 32 
92 384 0 
92 384 32 
92 384 32 
92 32 384 
92 192 448 
92 480 0 
92 448 0 
92 448 64 
92 512 480 
92 512 480 
93 608 96 
93 608 64 
93 608 32 
93 608 0 
93 608 0 
49 0 224 
beachTown_2.txt 1400 224 1 1
49 0 256 
beachTown_2.txt 1400 224 1 1
49 0 288 
beachTown_2.txt 1400 224 1 1
49 0 320 
beachTown_2.txt 1400 224 1 1
49 0 352 
beachTown_2.txt 1400 224 1 1
49 640 0 
beachForest_1.txt 416 925 1 1
49 672 0 
beachForest_1.txt 416 925 1 1
49 704 0 
beachForest_1.txt 416 925 1 1
49 736 0 
beachForest_1.txt 416 925 1 1
49 768 0 
beachForest_1.txt 416 925 1 1
49 800 0 
beachForest_1.txt 416 925 1 1
49 832 0 
beachForest_1.txt 416 925 1 1
49 864 0 
beachForest_1.txt 416 925 1 1
49 896 0 
beachForest_1.txt 416 925 1 1
49 928 0 
beachForest_1.txt 416 925 1 1
49 960 0 
beachForest_1.txt 416 925 1 1
