800 1000
0 0
97 256 32 
97 256 64 
97 256 96 
97 256 128 
97 288 0 
97 288 32 
97 288 64 
97 288 96 
97 288 128 
97 320 0 
97 320 32 
97 320 64 
97 320 96 
97 320 128 
97 352 0 
97 352 32 
97 352 64 
97 352 96 
97 352 128 
97 384 0 
97 384 32 
97 384 64 
97 384 96 
97 384 128 
97 416 0 
97 416 32 
97 416 64 
97 416 96 
97 416 128 
97 448 0 
97 448 32 
97 448 64 
97 448 96 
97 448 128 
97 480 0 
97 480 32 
97 480 64 
97 480 96 
97 480 128 
97 512 0 
97 512 32 
97 512 64 
97 512 96 
97 512 128 
97 544 0 
97 544 32 
97 544 64 
97 544 96 
97 544 128 
97 576 0 
97 576 32 
97 576 64 
97 576 96 
97 576 128 
97 608 0 
97 608 32 
97 608 64 
97 608 96 
97 608 128 
97 640 0 
97 640 32 
97 640 64 
97 640 96 
97 640 128 
97 672 0 
97 672 32 
97 672 64 
97 672 96 
97 672 128 
97 704 0 
97 704 32 
97 704 64 
97 704 96 
97 704 128 
97 736 0 
97 736 32 
97 736 64 
97 736 96 
97 736 128 
97 768 0 
97 768 32 
97 768 64 
97 768 96 
97 768 128 
97 608 160 
97 608 192 
97 608 224 
97 608 256 
97 608 288 
97 640 160 
97 640 192 
97 640 224 
97 640 256 
97 640 288 
97 672 160 
97 672 192 
97 672 224 
97 672 256 
97 672 288 
97 704 160 
97 704 192 
97 704 224 
97 704 256 
97 704 288 
97 736 160 
97 736 192 
97 736 224 
97 736 256 
97 736 288 
97 608 320 
97 608 352 
97 608 384 
97 608 416 
97 608 448 
97 640 320 
97 640 352 
97 640 384 
97 640 416 
97 640 448 
97 672 320 
97 672 352 
97 672 384 
97 672 416 
97 672 448 
97 704 320 
97 704 352 
97 704 384 
97 704 416 
97 704 448 
97 736 320 
97 736 352 
97 736 384 
97 736 416 
97 736 448 
97 608 480 
97 608 512 
97 608 544 
97 608 576 
97 608 608 
97 640 480 
97 640 512 
97 640 544 
97 640 576 
97 640 608 
97 672 480 
97 672 512 
97 672 544 
97 672 576 
97 672 608 
97 704 480 
97 704 512 
97 704 544 
97 704 576 
97 704 608 
97 736 480 
97 736 512 
97 736 544 
97 736 576 
97 736 608 
97 608 640 
97 608 672 
97 608 704 
97 608 736 
97 608 768 
97 640 640 
97 640 672 
97 640 704 
97 640 736 
97 640 768 
97 672 640 
97 672 672 
97 672 704 
97 672 736 
97 672 768 
97 704 640 
97 704 672 
97 704 704 
97 704 736 
97 704 768 
97 736 640 
97 736 672 
97 736 704 
97 736 736 
97 736 768 
97 512 192 
97 512 224 
97 544 192 
97 544 224 
97 512 256 
97 512 288 
97 544 256 
97 544 288 
97 512 320 
97 512 352 
97 544 320 
97 544 352 
97 512 384 
97 512 416 
97 544 384 
97 544 416 
97 512 448 
97 512 480 
97 544 448 
97 544 480 
97 512 512 
97 512 544 
97 544 512 
97 544 544 
97 512 576 
97 512 608 
97 544 576 
97 544 608 
97 512 640 
97 512 672 
97 544 640 
97 544 672 
97 512 704 
97 512 736 
97 544 704 
97 544 736 
97 512 768 
97 512 800 
97 544 768 
97 544 800 
97 128 640 
97 128 672 
97 128 704 
97 160 640 
97 160 672 
97 160 704 
97 192 640 
97 192 672 
97 192 704 
97 128 736 
97 128 768 
97 160 736 
97 160 768 
97 192 736 
97 192 768 
97 128 800 
97 128 832 
97 128 864 
97 160 800 
97 160 832 
97 160 864 
97 192 800 
97 192 832 
97 192 864 
97 128 896 
97 128 928 
97 128 960 
97 160 896 
97 160 928 
97 160 960 
97 192 896 
97 192 928 
97 192 960 
97 128 992 
97 128 992 
97 160 992 
97 192 992 
97 224 992 
97 256 992 
97 288 992 
97 320 992 
97 352 992 
97 384 992 
97 416 992 
97 448 992 
97 480 992 
97 512 992 
97 544 992 
97 576 992 
97 608 992 
97 640 992 
97 672 992 
97 704 992 
97 736 992 
97 768 992 
97 768 928 
97 768 896 
97 768 864 
97 768 832 
97 768 768 
97 768 736 
97 768 704 
97 768 672 
97 768 640 
97 768 608 
97 768 576 
97 768 544 
97 768 512 
97 768 448 
97 768 480 
97 768 416 
97 768 384 
97 768 352 
97 768 320 
97 768 288 
97 768 256 
97 768 224 
97 768 192 
97 768 160 
97 224 576 
97 192 576 
97 160 576 
97 128 576 
97 96 576 
97 64 576 
97 32 576 
97 0 576 
92 32 0 
92 128 64 
92 256 0 
92 192 0 
92 448 0 
92 384 0 
92 384 32 
92 320 32 
92 576 0 
92 512 0 
92 512 64 
92 640 96 
92 672 0 
92 416 224 
92 320 224 
92 352 352 
92 480 352 
92 416 288 
92 736 192 
92 672 224 
92 640 224 
92 608 192 
92 576 320 
92 672 352 
92 640 448 
92 608 416 
92 736 352 
92 736 448 
92 704 480 
92 640 544 
92 608 576 
92 704 608 
92 640 672 
92 608 672 
92 0 640 
92 96 672 
92 32 800 
92 160 800 
92 128 864 
92 64 736 
92 32 928 
92 288 992 
92 416 960 
92 576 992 
92 704 960 
92 704 960 
49 0 192 
beachForest_6.txt 1120 340 1 1
