800 1000
0 0
97 384 702 
97 384 734 
97 384 766 
97 384 798 
97 416 638 
97 416 670 
97 416 702 
97 416 734 
97 416 766 
97 416 798 
97 448 638 
97 448 670 
97 448 702 
97 448 734 
97 448 766 
97 448 798 
97 480 638 
97 480 670 
97 480 702 
97 480 734 
97 480 766 
97 480 798 
97 512 638 
97 512 670 
97 512 702 
97 512 734 
97 512 766 
97 512 798 
97 544 638 
97 544 670 
97 544 702 
97 544 734 
97 544 766 
97 544 798 
97 384 446 
97 384 478 
97 384 510 
97 384 542 
97 384 574 
97 384 606 
97 416 446 
97 416 478 
97 416 510 
97 416 542 
97 416 574 
97 416 606 
97 448 446 
97 448 478 
97 448 510 
97 448 542 
97 448 574 
97 448 606 
97 480 446 
97 480 478 
97 480 510 
97 480 542 
97 480 574 
97 480 606 
97 512 446 
97 512 478 
97 512 510 
97 512 542 
97 512 574 
97 512 606 
97 544 446 
97 544 478 
97 544 510 
97 544 542 
97 544 574 
97 544 606 
97 384 254 
97 384 286 
97 384 318 
97 384 350 
97 384 382 
97 384 414 
97 416 254 
97 416 286 
97 416 318 
97 416 350 
97 416 382 
97 416 414 
97 448 254 
97 448 286 
97 448 318 
97 448 350 
97 448 382 
97 448 414 
97 480 254 
97 480 286 
97 480 318 
97 480 350 
97 480 382 
97 480 414 
97 512 254 
97 512 286 
97 512 318 
97 512 350 
97 512 382 
97 512 414 
97 544 254 
97 544 286 
97 544 318 
97 544 350 
97 544 382 
97 544 414 
97 384 62 
97 384 94 
97 384 126 
97 384 158 
97 384 190 
97 384 222 
97 416 62 
97 416 94 
97 416 126 
97 416 158 
97 416 190 
97 416 222 
97 448 62 
97 448 94 
97 448 126 
97 448 158 
97 448 190 
97 448 222 
97 480 62 
97 480 94 
97 480 126 
97 480 158 
97 480 190 
97 480 222 
97 512 62 
97 512 94 
97 512 126 
97 512 158 
97 512 190 
97 512 222 
97 544 62 
97 544 94 
97 544 126 
97 544 158 
97 544 190 
97 544 222 
97 192 62 
97 192 94 
97 192 126 
97 192 158 
97 192 190 
97 192 222 
97 224 62 
97 224 94 
97 224 126 
97 224 158 
97 224 190 
97 224 222 
97 256 62 
97 256 94 
97 256 126 
97 256 158 
97 256 190 
97 256 222 
97 288 62 
97 288 94 
97 288 126 
97 288 158 
97 288 190 
97 288 222 
97 320 62 
97 320 94 
97 320 126 
97 320 158 
97 320 190 
97 320 222 
97 352 62 
97 352 94 
97 352 126 
97 352 158 
97 352 190 
97 352 222 
97 192 254 
97 192 286 
97 192 318 
97 192 350 
97 192 382 
97 192 414 
97 224 254 
97 224 286 
97 224 318 
97 224 350 
97 224 382 
97 224 414 
97 256 254 
97 256 286 
97 256 318 
97 256 350 
97 256 382 
97 256 414 
97 288 254 
97 288 286 
97 288 318 
97 288 350 
97 288 382 
97 288 414 
97 320 254 
97 320 286 
97 320 318 
97 320 350 
97 320 382 
97 320 414 
97 352 254 
97 352 286 
97 352 318 
97 352 350 
97 352 382 
97 352 414 
97 192 446 
97 192 478 
97 192 510 
97 192 542 
97 192 574 
97 192 606 
97 224 446 
97 224 478 
97 224 510 
97 224 542 
97 224 574 
97 224 606 
97 256 446 
97 256 478 
97 256 510 
97 256 542 
97 256 574 
97 256 606 
97 288 446 
97 288 478 
97 288 510 
97 288 542 
97 288 574 
97 288 606 
97 320 446 
97 320 478 
97 320 510 
97 320 542 
97 320 574 
97 320 606 
97 352 446 
97 352 478 
97 352 510 
97 352 542 
97 352 574 
97 352 606 
97 224 638 
97 256 638 
97 288 638 
97 320 638 
97 352 638 
97 576 542 
97 576 510 
97 576 478 
97 576 446 
97 576 414 
97 576 382 
97 576 350 
97 576 318 
97 576 286 
97 576 254 
97 576 222 
97 576 190 
97 576 158 
97 576 126 
97 576 94 
97 576 62 
97 192 30 
97 192 -2 
97 224 30 
97 224 -2 
97 256 30 
97 256 -2 
97 288 30 
97 288 -2 
97 320 -2 
97 320 30 
97 352 30 
97 352 -2 
97 384 -2 
97 384 30 
97 416 30 
97 416 -2 
97 448 -2 
97 448 30 
97 480 30 
97 480 -2 
97 512 -2 
97 512 30 
97 544 30 
97 544 -2 
97 576 -2 
97 576 30 
97 576 574 
97 576 606 
97 576 638 
97 576 670 
97 576 702 
97 576 734 
97 576 766 
97 576 798 
97 576 830 
97 576 862 
97 576 894 
97 576 926 
97 576 958 
97 576 990 
97 0 862 
97 0 894 
97 0 926 
97 0 958 
97 0 990 
97 32 862 
97 32 894 
97 32 926 
97 32 958 
97 32 990 
97 64 862 
97 64 894 
97 64 926 
97 64 958 
97 64 990 
97 96 862 
97 96 894 
97 96 926 
97 96 958 
97 96 990 
97 128 862 
97 128 894 
97 128 926 
97 128 958 
97 128 990 
97 0 702 
97 0 734 
97 0 766 
97 0 798 
97 0 830 
97 32 702 
97 32 734 
97 32 766 
97 32 798 
97 32 830 
97 64 702 
97 64 734 
97 64 766 
97 64 798 
97 64 830 
97 96 702 
97 96 734 
97 96 766 
97 96 798 
97 96 830 
97 128 702 
97 128 734 
97 128 766 
97 128 798 
97 128 830 
97 0 542 
97 0 574 
97 0 606 
97 0 638 
97 0 670 
97 32 542 
97 32 574 
97 32 606 
97 32 638 
97 32 670 
97 64 542 
97 64 574 
97 64 606 
97 64 638 
97 64 670 
97 96 542 
97 96 574 
97 96 606 
97 96 638 
97 96 670 
97 128 542 
97 128 574 
97 128 606 
97 128 638 
97 128 670 
97 0 382 
97 0 414 
97 0 446 
97 0 478 
97 0 510 
97 32 382 
97 32 414 
97 32 446 
97 32 478 
97 32 510 
97 64 382 
97 64 414 
97 64 446 
97 64 478 
97 64 510 
97 96 382 
97 96 414 
97 96 446 
97 96 478 
97 96 510 
97 128 382 
97 128 414 
97 128 446 
97 128 478 
97 128 510 
97 640 862 
97 640 894 
97 640 926 
97 640 958 
97 640 990 
97 672 862 
97 672 894 
97 672 926 
97 672 958 
97 672 990 
97 704 862 
97 704 894 
97 704 926 
97 704 958 
97 704 990 
97 736 862 
97 736 894 
97 736 926 
97 736 958 
97 736 990 
97 768 862 
97 768 894 
97 768 926 
97 768 958 
97 768 990 
97 640 702 
97 640 734 
97 640 766 
97 640 798 
97 640 830 
97 672 702 
97 672 734 
97 672 766 
97 672 798 
97 672 830 
97 704 702 
97 704 734 
97 704 766 
97 704 798 
97 704 830 
97 736 702 
97 736 734 
97 736 766 
97 736 798 
97 736 830 
97 768 702 
97 768 734 
97 768 766 
97 768 798 
97 768 830 
97 640 542 
97 640 574 
97 640 606 
97 640 638 
97 640 670 
97 672 542 
97 672 574 
97 672 606 
97 672 638 
97 672 670 
97 704 542 
97 704 574 
97 704 606 
97 704 638 
97 704 670 
97 736 542 
97 736 574 
97 736 606 
97 736 638 
97 736 670 
97 768 542 
97 768 574 
97 768 606 
97 768 638 
97 768 670 
97 640 382 
97 640 414 
97 640 446 
97 640 478 
97 640 510 
97 672 382 
97 672 414 
97 672 446 
97 672 478 
97 672 510 
97 704 382 
97 704 414 
97 704 446 
97 704 478 
97 704 510 
97 736 382 
97 736 414 
97 736 446 
97 736 478 
97 736 510 
97 768 382 
97 768 414 
97 768 446 
97 768 478 
97 768 510 
97 640 222 
97 640 254 
97 640 286 
97 640 318 
97 640 350 
97 672 222 
97 672 254 
97 672 286 
97 672 318 
97 672 350 
97 704 222 
97 704 254 
97 704 286 
97 704 318 
97 704 350 
97 736 222 
97 736 254 
97 736 286 
97 736 318 
97 736 350 
97 768 222 
97 768 254 
97 768 286 
97 768 318 
97 768 350 
97 0 222 
97 0 254 
97 0 286 
97 0 318 
97 0 350 
97 32 222 
97 32 254 
97 32 286 
97 32 318 
97 32 350 
97 64 222 
97 64 254 
97 64 286 
97 64 318 
97 64 350 
97 96 222 
97 96 254 
97 96 286 
97 96 318 
97 96 350 
97 128 222 
97 128 254 
97 128 286 
97 128 318 
97 128 350 
97 640 62 
97 640 94 
97 640 126 
97 640 158 
97 640 190 
97 672 62 
97 672 94 
97 672 126 
97 672 158 
97 672 190 
97 704 62 
97 704 94 
97 704 126 
97 704 158 
97 704 190 
97 736 62 
97 736 94 
97 736 126 
97 736 158 
97 736 190 
97 768 62 
97 768 94 
97 768 126 
97 768 158 
97 768 190 
97 0 62 
97 0 94 
97 0 126 
97 0 158 
97 0 190 
97 32 62 
97 32 94 
97 32 126 
97 32 158 
97 32 190 
97 64 62 
97 64 94 
97 64 126 
97 64 158 
97 64 190 
97 96 62 
97 96 94 
97 96 126 
97 96 158 
97 96 190 
97 128 62 
97 128 94 
97 128 126 
97 128 158 
97 128 190 
97 0 -2 
97 0 30 
97 32 30 
97 32 -2 
97 64 30 
97 64 -2 
97 96 30 
97 96 -2 
97 128 -2 
97 128 30 
97 640 -2 
97 640 30 
97 672 30 
97 672 -2 
97 704 -2 
97 704 30 
97 736 30 
97 736 -2 
97 768 -2 
97 768 30 
92 32 30 
92 96 62 
92 0 30 
92 0 94 
92 64 158 
92 32 190 
92 64 126 
92 0 222 
92 64 286 
92 96 222 
92 32 382 
92 0 478 
92 64 478 
92 32 606 
92 96 606 
92 0 574 
92 32 702 
92 0 702 
92 96 702 
92 32 862 
92 32 830 
92 96 830 
92 0 830 
92 96 926 
92 32 958 
92 0 958 
92 0 382 
92 640 478 
92 640 606 
92 640 766 
92 640 862 
92 640 382 
92 736 478 
92 704 542 
92 768 670 
92 640 702 
92 704 734 
92 736 670 
92 704 318 
92 640 318 
92 704 958 
92 640 958 
92 736 862 
92 704 894 
92 704 446 
92 608 254 
92 608 158 
92 704 158 
92 672 222 
92 736 254 
92 672 30 
92 640 62 
92 608 62 
92 768 94 
92 736 126 
92 608 -2 
92 736 -2 
92 736 -2 
49 192 990 
beachForest_2.txt 544 96 10 10
49 192 0 
beachForest_6.txt 448 700 9 9
