800 1800
0 0
97 672 1344 
97 672 1376 
97 672 1408 
97 672 1440 
97 672 1472 
97 704 1312 
97 704 1344 
97 704 1376 
97 704 1408 
97 704 1440 
97 704 1472 
97 736 1312 
97 736 1344 
97 736 1376 
97 736 1408 
97 736 1440 
97 736 1472 
97 768 1312 
97 768 1344 
97 768 1376 
97 768 1408 
97 768 1440 
97 768 1472 
97 608 1504 
97 608 1536 
97 608 1568 
97 608 1600 
97 608 1632 
97 608 1664 
97 640 1504 
97 640 1536 
97 640 1568 
97 640 1600 
97 640 1632 
97 640 1664 
97 672 1504 
97 672 1536 
97 672 1568 
97 672 1600 
97 672 1632 
97 672 1664 
97 704 1504 
97 704 1536 
97 704 1568 
97 704 1600 
97 704 1632 
97 704 1664 
97 736 1504 
97 736 1536 
97 736 1568 
97 736 1600 
97 736 1632 
97 736 1664 
97 768 1504 
97 768 1536 
97 768 1568 
97 768 1600 
97 768 1632 
97 768 1664 
97 608 1696 
97 608 1728 
97 608 1760 
97 608 1792 
97 640 1696 
97 640 1728 
97 640 1760 
97 640 1792 
97 672 1696 
97 672 1728 
97 672 1760 
97 672 1792 
97 704 1696 
97 704 1728 
97 704 1760 
97 704 1792 
97 736 1696 
97 736 1728 
97 736 1760 
97 736 1792 
97 768 1696 
97 768 1728 
97 768 1760 
97 768 1792 
97 800 1696 
97 800 1728 
97 800 1760 
97 800 1792 
97 832 1696 
97 832 1728 
97 832 1760 
97 832 1792 
97 0 1664 
97 0 1696 
97 0 1728 
97 0 1760 
97 0 1792 
97 32 1664 
97 32 1696 
97 32 1728 
97 32 1760 
97 32 1792 
97 64 1664 
97 64 1696 
97 64 1728 
97 64 1760 
97 64 1792 
97 96 1664 
97 96 1696 
97 96 1728 
97 96 1760 
97 96 1792 
97 128 1664 
97 128 1696 
97 128 1728 
97 128 1760 
97 128 1792 
97 0 1504 
97 0 1536 
97 0 1568 
97 0 1600 
97 0 1632 
97 32 1504 
97 32 1536 
97 32 1568 
97 32 1600 
97 32 1632 
97 64 1504 
97 64 1536 
97 64 1568 
97 64 1600 
97 64 1632 
97 96 1504 
97 96 1536 
97 96 1568 
97 96 1600 
97 96 1632 
97 128 1504 
97 128 1536 
97 128 1568 
97 128 1600 
97 128 1632 
97 0 1344 
97 0 1376 
97 0 1408 
97 0 1440 
97 0 1472 
97 32 1344 
97 32 1376 
97 32 1408 
97 32 1440 
97 32 1472 
97 64 1344 
97 64 1376 
97 64 1408 
97 64 1440 
97 64 1472 
97 96 1344 
97 96 1376 
97 96 1408 
97 96 1440 
97 96 1472 
97 128 1344 
97 128 1376 
97 128 1408 
97 128 1440 
97 128 1472 
97 0 1184 
97 0 1216 
97 0 1248 
97 0 1280 
97 0 1312 
97 32 1184 
97 32 1216 
97 32 1248 
97 32 1280 
97 32 1312 
97 64 1184 
97 64 1216 
97 64 1248 
97 64 1280 
97 64 1312 
97 96 1184 
97 96 1216 
97 96 1248 
97 96 1280 
97 96 1312 
97 128 1184 
97 128 1216 
97 128 1248 
97 128 1280 
97 128 1312 
97 0 1024 
97 0 1056 
97 0 1088 
97 0 1120 
97 0 1152 
97 32 1024 
97 32 1056 
97 32 1088 
97 32 1120 
97 32 1152 
97 64 1024 
97 64 1056 
97 64 1088 
97 64 1120 
97 64 1152 
97 96 1024 
97 96 1056 
97 96 1088 
97 96 1120 
97 96 1152 
97 128 1024 
97 128 1056 
97 128 1088 
97 128 1120 
97 128 1152 
97 0 864 
97 0 896 
97 0 928 
97 0 960 
97 0 992 
97 32 864 
97 32 896 
97 32 928 
97 32 960 
97 32 992 
97 64 864 
97 64 896 
97 64 928 
97 64 960 
97 64 992 
97 96 864 
97 96 896 
97 96 928 
97 96 960 
97 96 992 
97 128 864 
97 128 896 
97 128 928 
97 128 960 
97 128 992 
97 0 704 
97 0 736 
97 0 768 
97 0 800 
97 0 832 
97 32 704 
97 32 736 
97 32 768 
97 32 800 
97 32 832 
97 64 704 
97 64 736 
97 64 768 
97 64 800 
97 64 832 
97 96 704 
97 96 736 
97 96 768 
97 96 800 
97 96 832 
97 128 704 
97 128 736 
97 128 768 
97 128 800 
97 128 832 
97 0 544 
97 0 576 
97 0 608 
97 0 640 
97 0 672 
97 32 544 
97 32 576 
97 32 608 
97 32 640 
97 32 672 
97 64 544 
97 64 576 
97 64 608 
97 64 640 
97 64 672 
97 96 544 
97 96 576 
97 96 608 
97 96 640 
97 96 672 
97 128 544 
97 128 576 
97 128 608 
97 128 640 
97 128 672 
97 0 480 
97 32 480 
97 64 480 
97 96 480 
97 128 480 
97 128 512 
97 96 512 
97 64 512 
97 32 512 
97 0 512 
97 0 192 
97 0 224 
97 32 192 
97 32 224 
97 64 192 
97 64 224 
97 96 192 
97 96 224 
97 128 192 
97 128 224 
97 160 192 
97 160 224 
97 128 256 
97 128 288 
97 160 256 
97 160 288 
97 128 320 
97 128 352 
97 160 320 
97 160 352 
97 128 384 
97 128 416 
97 160 384 
97 160 416 
97 64 256 
97 64 288 
97 96 256 
97 96 288 
97 64 320 
97 64 352 
97 96 320 
97 96 352 
97 64 384 
97 64 416 
97 96 384 
97 96 416 
97 0 256 
97 0 288 
97 32 256 
97 32 288 
97 0 320 
97 0 352 
97 32 320 
97 32 352 
97 0 384 
97 0 416 
97 32 384 
97 32 416 
97 192 192 
97 192 224 
97 192 256 
97 192 288 
97 192 320 
97 192 352 
97 192 384 
97 192 416 
97 192 448 
97 192 480 
97 192 512 
97 192 544 
97 224 192 
97 224 224 
97 224 256 
97 224 288 
97 224 320 
97 224 352 
97 224 384 
97 224 416 
97 224 448 
97 224 480 
97 224 512 
97 224 544 
97 256 192 
97 256 224 
97 256 256 
97 256 288 
97 256 320 
97 256 352 
97 256 384 
97 256 416 
97 256 448 
97 256 480 
97 256 512 
97 256 544 
97 288 192 
97 288 224 
97 288 256 
97 288 288 
97 288 320 
97 288 352 
97 288 384 
97 288 416 
97 288 448 
97 288 480 
97 288 512 
97 288 544 
97 320 192 
97 320 224 
97 320 256 
97 320 288 
97 320 320 
97 320 352 
97 320 384 
97 320 416 
97 320 448 
97 320 480 
97 320 512 
97 320 544 
97 352 192 
97 352 224 
97 352 256 
97 352 288 
97 352 320 
97 352 352 
97 352 384 
97 352 416 
97 352 448 
97 352 480 
97 352 512 
97 352 544 
97 384 192 
97 384 224 
97 384 256 
97 384 288 
97 384 320 
97 384 352 
97 384 384 
97 384 416 
97 384 448 
97 384 480 
97 384 512 
97 384 544 
97 416 192 
97 416 224 
97 416 256 
97 416 288 
97 416 320 
97 416 352 
97 416 384 
97 416 416 
97 416 448 
97 416 480 
97 416 512 
97 416 544 
97 448 192 
97 448 224 
97 448 256 
97 448 288 
97 448 320 
97 448 352 
97 448 384 
97 448 416 
97 448 448 
97 448 480 
97 448 512 
97 448 544 
97 480 192 
97 480 224 
97 480 256 
97 480 288 
97 480 320 
97 480 352 
97 480 384 
97 480 416 
97 480 448 
97 480 480 
97 480 512 
97 480 544 
97 512 192 
97 512 224 
97 512 256 
97 512 288 
97 512 320 
97 512 352 
97 512 384 
97 512 416 
97 512 448 
97 512 480 
97 512 512 
97 512 544 
97 544 192 
97 544 224 
97 544 256 
97 544 288 
97 544 320 
97 544 352 
97 544 384 
97 544 416 
97 544 448 
97 544 480 
97 544 512 
97 544 544 
97 192 576 
97 192 608 
97 192 640 
97 192 672 
97 192 704 
97 192 736 
97 192 768 
97 192 800 
97 192 832 
97 192 864 
97 192 896 
97 192 928 
97 224 576 
97 224 608 
97 224 640 
97 224 672 
97 224 704 
97 224 736 
97 224 768 
97 224 800 
97 224 832 
97 224 864 
97 224 896 
97 224 928 
97 256 576 
97 256 608 
97 256 640 
97 256 672 
97 256 704 
97 256 736 
97 256 768 
97 256 800 
97 256 832 
97 256 864 
97 256 896 
97 256 928 
97 288 576 
97 288 608 
97 288 640 
97 288 672 
97 288 704 
97 288 736 
97 288 768 
97 288 800 
97 288 832 
97 288 864 
97 288 896 
97 288 928 
97 320 576 
97 320 608 
97 320 640 
97 320 672 
97 320 704 
97 320 736 
97 320 768 
97 320 800 
97 320 832 
97 320 864 
97 320 896 
97 320 928 
97 352 576 
97 352 608 
97 352 640 
97 352 672 
97 352 704 
97 352 736 
97 352 768 
97 352 800 
97 352 832 
97 352 864 
97 352 896 
97 352 928 
97 384 576 
97 384 608 
97 384 640 
97 384 672 
97 384 704 
97 384 736 
97 384 768 
97 384 800 
97 384 832 
97 384 864 
97 384 896 
97 384 928 
97 416 576 
97 416 608 
97 416 640 
97 416 672 
97 416 704 
97 416 736 
97 416 768 
97 416 800 
97 416 832 
97 416 864 
97 416 896 
97 416 928 
97 448 576 
97 448 608 
97 448 640 
97 448 672 
97 448 704 
97 448 736 
97 448 768 
97 448 800 
97 448 832 
97 448 864 
97 448 896 
97 448 928 
97 480 576 
97 480 608 
97 480 640 
97 480 672 
97 480 704 
97 480 736 
97 480 768 
97 480 800 
97 480 832 
97 480 864 
97 480 896 
97 480 928 
97 512 576 
97 512 608 
97 512 640 
97 512 672 
97 512 704 
97 512 736 
97 512 768 
97 512 800 
97 512 832 
97 512 864 
97 512 896 
97 512 928 
97 544 576 
97 544 608 
97 544 640 
97 544 672 
97 544 704 
97 544 736 
97 544 768 
97 544 800 
97 544 832 
97 544 864 
97 544 896 
97 544 928 
97 192 960 
97 192 992 
97 192 1024 
97 192 1056 
97 192 1088 
97 192 1120 
97 192 1152 
97 192 1184 
97 192 1216 
97 192 1248 
97 192 1280 
97 192 1312 
97 224 960 
97 224 992 
97 224 1024 
97 224 1056 
97 224 1088 
97 224 1120 
97 224 1152 
97 224 1184 
97 224 1216 
97 224 1248 
97 224 1280 
97 224 1312 
97 256 960 
97 256 992 
97 256 1024 
97 256 1056 
97 256 1088 
97 256 1120 
97 256 1152 
97 256 1184 
97 256 1216 
97 256 1248 
97 256 1280 
97 256 1312 
97 288 960 
97 288 992 
97 288 1024 
97 288 1056 
97 288 1088 
97 288 1120 
97 288 1152 
97 288 1184 
97 288 1216 
97 288 1248 
97 288 1280 
97 288 1312 
97 320 960 
97 320 992 
97 320 1024 
97 320 1056 
97 320 1088 
97 320 1120 
97 320 1152 
97 320 1184 
97 320 1216 
97 320 1248 
97 320 1280 
97 320 1312 
97 352 960 
97 352 992 
97 352 1024 
97 352 1056 
97 352 1088 
97 352 1120 
97 352 1152 
97 352 1184 
97 352 1216 
97 352 1248 
97 352 1280 
97 352 1312 
97 384 960 
97 384 992 
97 384 1024 
97 384 1056 
97 384 1088 
97 384 1120 
97 384 1152 
97 384 1184 
97 384 1216 
97 384 1248 
97 384 1280 
97 384 1312 
97 416 960 
97 416 992 
97 416 1024 
97 416 1056 
97 416 1088 
97 416 1120 
97 416 1152 
97 416 1184 
97 416 1216 
97 416 1248 
97 416 1280 
97 416 1312 
97 448 960 
97 448 992 
97 448 1024 
97 448 1056 
97 448 1088 
97 448 1120 
97 448 1152 
97 448 1184 
97 448 1216 
97 448 1248 
97 448 1280 
97 448 1312 
97 480 960 
97 480 992 
97 480 1024 
97 480 1056 
97 480 1088 
97 480 1120 
97 480 1152 
97 480 1184 
97 480 1216 
97 480 1248 
97 480 1280 
97 480 1312 
97 512 960 
97 512 992 
97 512 1024 
97 512 1056 
97 512 1088 
97 512 1120 
97 512 1152 
97 512 1184 
97 512 1216 
97 512 1248 
97 512 1280 
97 512 1312 
97 544 960 
97 544 992 
97 544 1024 
97 544 1056 
97 544 1088 
97 544 1120 
97 544 1152 
97 544 1184 
97 544 1216 
97 544 1248 
97 544 1280 
97 544 1312 
97 192 1344 
97 192 1376 
97 192 1408 
97 192 1440 
97 192 1472 
97 192 1504 
97 192 1536 
97 192 1568 
97 192 1600 
97 192 1632 
97 192 1664 
97 192 1696 
97 224 1344 
97 224 1376 
97 224 1408 
97 224 1440 
97 224 1472 
97 224 1504 
97 224 1536 
97 224 1568 
97 224 1600 
97 224 1632 
97 224 1664 
97 224 1696 
97 256 1344 
97 256 1376 
97 256 1408 
97 256 1440 
97 256 1472 
97 256 1504 
97 256 1536 
97 256 1568 
97 256 1600 
97 256 1632 
97 256 1664 
97 256 1696 
97 288 1344 
97 288 1376 
97 288 1408 
97 288 1440 
97 288 1472 
97 288 1504 
97 288 1536 
97 288 1568 
97 288 1600 
97 288 1632 
97 288 1664 
97 288 1696 
97 320 1344 
97 320 1376 
97 320 1408 
97 320 1440 
97 320 1472 
97 320 1504 
97 320 1536 
97 320 1568 
97 320 1600 
97 320 1632 
97 320 1664 
97 320 1696 
97 352 1344 
97 352 1376 
97 352 1408 
97 352 1440 
97 352 1472 
97 352 1504 
97 352 1536 
97 352 1568 
97 352 1600 
97 352 1632 
97 352 1664 
97 352 1696 
97 384 1344 
97 384 1376 
97 384 1408 
97 384 1440 
97 384 1472 
97 384 1504 
97 384 1536 
97 384 1568 
97 384 1600 
97 384 1632 
97 384 1664 
97 384 1696 
97 416 1344 
97 416 1376 
97 416 1408 
97 416 1440 
97 416 1472 
97 416 1504 
97 416 1536 
97 416 1568 
97 416 1600 
97 416 1632 
97 416 1664 
97 416 1696 
97 448 1344 
97 448 1376 
97 448 1408 
97 448 1440 
97 448 1472 
97 448 1504 
97 448 1536 
97 448 1568 
97 448 1600 
97 448 1632 
97 448 1664 
97 448 1696 
97 480 1344 
97 480 1376 
97 480 1408 
97 480 1440 
97 480 1472 
97 480 1504 
97 480 1536 
97 480 1568 
97 480 1600 
97 480 1632 
97 480 1664 
97 480 1696 
97 512 1344 
97 512 1376 
97 512 1408 
97 512 1440 
97 512 1472 
97 512 1504 
97 512 1536 
97 512 1568 
97 512 1600 
97 512 1632 
97 512 1664 
97 512 1696 
97 544 1344 
97 544 1376 
97 544 1408 
97 544 1440 
97 544 1472 
97 544 1504 
97 544 1536 
97 544 1568 
97 544 1600 
97 544 1632 
97 544 1664 
97 544 1696 
97 192 1728 
97 192 1760 
97 224 1728 
97 224 1760 
97 256 1728 
97 256 1760 
97 288 1728 
97 288 1760 
97 320 1728 
97 320 1760 
97 352 1728 
97 352 1760 
97 384 1728 
97 384 1760 
97 416 1728 
97 416 1760 
97 448 1728 
97 448 1760 
97 480 1728 
97 480 1760 
97 512 1728 
97 512 1760 
97 544 1728 
97 544 1760 
97 192 1792 
97 224 1792 
97 256 1792 
97 288 1792 
97 320 1792 
97 352 1792 
97 384 1792 
97 416 1792 
97 448 1792 
97 480 1792 
97 512 1792 
97 544 1792 
97 544 1792 
92 64 0 
92 192 32 
92 320 0 
92 480 0 
92 416 0 
92 320 64 
92 384 64 
92 512 96 
92 640 32 
92 672 160 
92 640 192 
92 736 288 
92 640 320 
92 736 416 
92 608 448 
92 704 480 
92 608 576 
92 704 640 
92 32 512 
92 96 544 
92 0 640 
92 64 704 
92 608 736 
92 736 768 
92 704 768 
92 608 864 
92 704 896 
92 768 992 
92 672 1024 
92 32 832 
92 128 864 
92 0 864 
92 0 960 
92 96 960 
92 64 992 
92 32 1056 
92 0 1088 
92 96 1152 
92 64 1184 
92 32 1216 
92 0 1216 
92 608 1152 
92 736 1152 
92 672 1152 
92 608 1280 
92 736 1280 
92 704 1344 
92 640 1376 
92 608 1408 
92 736 1440 
92 672 1504 
92 608 1504 
92 768 1600 
92 640 1600 
92 608 1632 
92 736 1664 
92 672 1728 
92 32 1344 
92 32 1408 
92 96 1472 
92 0 1440 
92 128 1568 
92 32 1568 
92 0 1600 
92 96 1632 
92 64 1696 
92 0 1696 
92 0 1696 
49 192 1792 
beachForest_14.txt 0 0 14 1
